Sample_ID	RBT_ELAI	WCT_ELAI	YCT_ELAI	# Heterokaryotypic Inversions
Howard_22_05	0.993532028	0.00326216	0.003205812	0
Howard_22_06	0.99744698	0.00200183	0.000551191	0
Howard_22_07	0.997634694	0.002365306	0	0
Howard_22_08	0.997474578	0.001773631	0.000751791	0
Howard_22_09	0.996838919	0.001877784	0.001283297	0
Howard_22_10	0.997798193	0.00060177	0.001600037	0
Howard_22_11	0.995026812	0.001929736	3.04E-03	0
Howard_22_13	0.998033589	0.001966411	0	0
Howard_22_14	0.998306891	0.001693109	0.00E+00	0
Howard_22_15	0.998296449	0.001703551	0	0
Howard_22_16	0.998912766	0.001087234	0	0
Howard_22_17	0.996800592	0.003199408	0	0
Howard_22_18	0.998921518	0.001078482	0	0
Howard_22_19	0.997998311	0.001982363	1.93E-05	0
Iron_17_031	0.035468787	0.964531213	0	0
Iron_17_032	0.001355862	0.998644138	0	0
Iron_17_033	0.00167019	0.99832981	0	0
Iron_17_034	0.003448258	0.996551742	0	0
Iron_17_036	0.00218188	0.99781812	0	0
Iron_17_037	0.009413938	0.990586062	0	0
Iron_17_038	0.292379616	0.707620384	0	4
Iron_17_039	0.001014526	0.998985474	0	0
Iron_17_040	0.000346934	0.999653066	0	0
Iron_17_042	0.001293108	0.998706892	0	0
Iron_17_043	0.003424355	0.996575645	0	0
Iron_17_044	0.002799922	0.997200078	0	0
Iron_17_045	0.001734472	0.998265528	0	0
Iron_17_046	0	1	0	0
Iron_17_047	0.000794771	0.999205229	0	0
Iron_17_048	5.76E-05	0.999942435	0	0
Iron_17_049	0.002042661	0.997957339	0	0
Iron_17_050	0.000833102	0.999166898	0	0
Iron_17_051	0.001652531	0.998347469	0	0
Iron_17_052	0.002022044	0.997977956	0	0
Iron_17_053	0.002876084	0.997123916	0	0
Iron_17_054	0.000430453	0.999569547	0	0
Iron_17_055	0.00332548	0.99667452	0	0
Iron_17_056	0.003315979	0.996684021	0	0
Iron_17_057	0	1	0	0
Iron_17_058	0.002923321	0.997076679	0	0
Iron_17_059	0.00138916	0.99861084	0	0
Iron_17_060	0.002084953	0.997915047	0	0
Kik_18_313	0.998641705	0.001358295	0	0
Kik_18_316	0.999963355	3.66E-05	0	0
Kik_18_317	0.999167408	0.000832592	0	0
Kik_18_318	0.999381408	0.000618592	0	0
Kik_18_319	0.998070626	0.001929374	0	0
Kik_18_321	0.998711847	0.001288153	0	0
Kik_18_326	0.998905746	0.001094254	0	0
Kik_18_327	0.998775038	0.001224962	0	0
Kik_18_328	0.999252879	0.000747121	0	0
Kik_18_329	0.999229476	0.000770524	0	0
Kik_18_330	0.998261781	0.001738219	0	0
Kik_18_331	0.997542276	0.002457724	0	0
Kik_18_334	0.987740584	0.012259416	0	0
Kik_18_472	0.999907797	9.22E-05	0	0
Kik_18_646	0.998460896	0.001539104	0	0
Kik_18_647	0.998651167	0.001348833	0	0
Kik_19_020	0.998887039	0.001112961	0	0
Kik_19_024	0.994823156	5.18E-03	0	0
Kik_19_036	0.99908216	0.00091784	0	0
Kik_19_040	0.993331797	0.006668203	0	0
Kik_19_044	0.999209452	0.000790548	0	0
Kik_19_046	0.997986063	0.002013937	0	0
Kik_19_048	0.99946261	0.00053739	0	0
Kik_190_35	0.990715077	0.009284923	0	0
KilbCk_20_01	0.996156256	0.003843744	0	0
KilbCk_20_02	0.998033718	0.001966282	0	0
KilbCk_20_03	0.996622336	0.003377664	0	0
KilbCk_20_04	0.99911018	0.00088982	0	0
KilbCk_20_05	0.995452448	0.004547552	0	0
KilbCk_20_06	0.999507261	0.000492739	0	0
KilbCk_20_07	0.994894261	0.005105739	0	0
KilbCk_20_08	0.998100697	0.001899303	0	0
KilbCk_20_09	0.996445851	0.003554149	0	0
KilbCk_20_10	0.996361597	0.003638403	0	0
KilbCk_20_11	0.996169517	0.003830483	0	0
KilbCk_20_12	0.999152922	0.000847078	0	0
KilbCk_20_13	0.998152571	0.001847429	0	0
KilbCk_20_14	0.999034018	0.000965982	0	0
KilbCk_20_15	0.997855549	0.002144451	0	0
KilbCk_20_16	0.996607514	0.003392486	0	0
KilbCk_20_17	0.999120464	0.000879536	0	0
KilbCk_20_18	0.998658682	0.001341318	0	0
KilbCk_20_19	0.996444198	0.003555802	0	0
KilbCk_20_20	0.997318478	0.002681522	0	0
KilbCk_20_21	0.998224363	0.001775637	0	0
KilbCk_20_22	0.998535778	0.001464222	0	0
KilbCk_20_23	0.998978941	0.001021059	0	0
KilbCk_20_24	0.996242868	0.003757132	0	0
KilbCk_20_25	0.998956494	0.001043506	0	0
KilbCk_20_26	0.996570296	0.003429704	0	0
KilbCk_20_27	0.996758061	0.003241939	0	0
KilbCk_20_28	0.998294333	0.001705667	0	0
KilbCk_20_29	0.999421432	0.000578568	0	0
KilbCk_20_30	0.995940533	0.004059467	0	0
KootRiv_15_01	0.997758318	0.002241682	0	0
KootRiv_15_06	0.989576043	0.010138218	0.000285739	0
KootRiv_15_07	0.997820772	0.002179228	0	0
KootRiv_15_08	0.997925926	0.001560784	0.00051329	0
KootRiv_15_12	0.999075214	0.000924786	0	0
KootRiv_15_17	0.999182592	0.000817408	0	0
KootRiv_15_20	0.998970978	0.001029022	0	0
KootRiv_15_21	0.99869883	0.001278351	2.28E-05	0
KootRiv_15_22	0.998183002	0.001816998	0	0
KootRiv_15_24	0.999696807	0.000300486	2.71E-06	0
KootRiv_15_27	0.992775608	0.004306566	0.002917825	0
KootRiv_15_29	0.996162673	0.003837327	0	0
KootRiv_15_30	0.989228044	0.00329644	0.007475516	0
KootRiv_15_31	0.999058396	0.000941604	0	0
KootRiv_15_32	0.981187833	0.011616197	0.00719597	1
KootRiv_15_34	0.998916565	0.001083435	0	0
KootRiv_15_36	0.998540747	0.001459253	0	0
KootRiv_15_37	0.987466503	0.012533497	0	0
KootRiv_15_38	0.996142492	0.003857508	0	0
KootRiv_15_40	0.995927604	0.004072396	0	0
KootRiv_16_04	0.996551974	0.003081237	0.000366789	0
KootRiv_16_11	0.999505902	0.000494098	0	0
KootRiv_16_13	0.99379187	0.003860699	0.002347432	0
KootRiv_16_14	0.99476421	0.003801072	0.001434718	0
KootRiv_16_18	0.996949896	0.003050104	0	0
KootRiv_16_25	0.997588968	0.001131219	0.001279813	0
KootRiv_16_26	0.999047899	0.000952101	0	0
KootRiv_16_39	0.999384329	0.000615671	0	0
KootRiv_16_41	0.99943344	0.00056656	0	0
KootRiv_17_02	0.99350403	0.00649597	0	0
KootRiv_20_42	0.999496819	0.000503181	0	0
KRBY_22_02	0.49893734	0.50106266	0	6
KRBY_22_03	0.99637115	0.002519175	0.001109676	0
KRBY_22_05	0.996243259	0.003756741	0	0
KRBY_22_06	0.500171509	0.499828491	0	6
KRBY_22_07	0.996071611	0.002881657	0.001046732	0
KRBY_22_08	0.998742309	0.001257691	0	0
KRBY_22_09	0.997542475	0.002457525	0.00E+00	0
KRBY_22_10	0.997498883	0.002501117	0	0
Lake_22_18	0.954768275	0.045231725	0	0
Lap_23_481	0	1	0	0
Lap_23_482	0	1	0	0
Lap_23_483	0	1	0	0
Lap_23_484	0.000680335	0.999319665	0	0
Lap_23_485	0.000728047	0.999271953	0	0
Lap_23_486	0.000632866	0.999367134	0	0
Lap_23_487	0.000760692	0.999239308	0	0
Lap_23_488	0.000424006	0.999575994	0	0
Lap_23_489	0	1	0	0
Lap_23_490	9.24E-05	0.999907571	0	0
Lap_23_491	0	1	0	0
Lap_23_492	0	1	0	0
Lap_23_493	0.000316851	0.999683149	0	0
Lap_23_494	0.000110884	0.999889116	0	0
Lap_23_495	0.000159863	0.999840137	0	0
Lap_23_496	0.001136813	0.998863187	0	0
Lap_23_497	0.000290162	0.999709838	0	0
Lap_23_498	4.34E-05	0.99995661	0	0
Lap_23_499	6.48E-05	0.999935177	0	0
Lap_23_500	7.37E-05	0.99992633	0	0
Lap_23_502	0	1	0	0
Lap_23_503	9.77E-05	0.999902274	0	0
Lap_23_504	0.000375035	0.999624965	0	0
Lap_23_505	0.000366143	0.999633857	0	0
Lap_23_506	0.000366001	0.999633999	0	0
Lap_23_507	0.000662564	0.999337436	0	0
Lap_23_508	0.000300415	0.999699585	0	0
Lap_23_509	0	1	0	0
Lap_23_510	0.000771648	0.999228352	0	0
Lap_23_NA	0.000765629	0.999234371	0	0
LCherry_17_211	0.984850393	0.015149607	0	0
LCherry_17_212	0.961405333	0.038594667	0	1
LCherry_17_213	0.983873404	0.016126579	1.65E-08	0
LCherry_17_214	0.982071262	0.017928738	0	0
LCherry_17_215	0.972743813	0.027256187	0	0
LCherry_17_216	0.986480684	0.013519316	0	0
LCherry_17_217	0.968874055	0.031125945	0	0
LCherry_17_218	0.978281529	0.021718471	0	0
LCherry_17_219	0.988693845	0.011285155	2.10E-05	0
LCherry_17_220	0.9756609	0.0243391	0	1
LCherry_17_221	0.98913387	0.01086613	0	0
LCherry_17_222	0.973846549	0.026153451	0	0
LCherry_17_223	0.975086895	0.024913105	0	1
LCherry_17_224	0.98717676	0.01282324	0	0
LCherry_17_225	0.991089938	0.008910062	0	0
LCherry_17_226	0.973909766	0.026090234	0	0
LCherry_17_227	0.988359418	0.011640582	0	0
LCherry_17_228	0.987072455	0.012927545	0	0
LCherry_17_229	0.986486962	0.013513038	0	0
LCherry_17_231	0.963756274	0.036243726	0	0
LCherry_17_232	0.98598981	0.01401019	0	0
LCherry_17_233	0.991138056	0.008861944	0	0
LCherry_17_234	0.99009108	0.00990892	0.00E+00	0
LCherry_17_235	0.989402934	0.010597066	0	0
LCherry_17_236	0.983228624	0.016771376	0	0
LCherry_17_237	0.988733208	0.011266792	0	0
LCherry_17_238	0.981302374	0.018697626	0	0
LibbyBBC_11_322	0.997672239	0.00141298	0.000914781	0
LibbyBBC_11_324	0.989570253	0.010416283	1.35E-05	0
LibbyBBC_11_325	0.994365571	0.00536979	0.000264639	0
LibbyBBC_11_328	0.975119636	0.017902697	0.006977667	1
LibbyBBC_11_329	0.985153261	0.010595706	0.004251032	0
LibbyBBC_11_330	0.980653241	0.015792488	0.003554271	1
LibbyBBC_11_331	0.992758719	0.007241281	0	0
LibbyBBC_11_332	0.984823116	0.015176884	0	0
LibbyBBC_11_333	0.991621463	0.007442877	0.00093566	0
LibbyBBC_11_334	0.988783189	0.010053515	0.001163296	0
LibbyBBC_11_343	0.991594787	0.006199196	0.002206017	0
LibbyBBC_11_346	0.99687416	0.002974402	0.000151437	0
LibbyBBC_11_347	0.985814464	0.008759966	0.00542557	0
LK_2009_12_17_600	0.999454928	0.000545072	0	0
LK_2016_01_18_572	0.999515742	0.000484258	0	0
LK_2016_01_18_673	0.99868672	0.00131328	0	0
LK_BT_07_161	0.998602789	0.001397211	0	0
LKFD_16_001	0.999725918	0.000274082	0	0
LKFD_16_002	0.999421294	0.000578706	0	0
LKFD_16_003	0.998942761	0.001057239	0	0
LKFD_16_004	0.99934524	0.00065476	0	0
LKFD_16_005	0.998883776	0.001116224	0	0
LKFD_16_006	0.999492202	0.000507798	0	0
LKFD_16_007	0.999697594	0.000302406	0	0
LKFD_16_008	0.999092097	0.000907903	0	0
LKFD_16_009	0.998869552	0.001130448	0	0
LKFD_16_010	0.999686603	0.000313397	0	0
LKFD_16_011	0.992621138	0.007378862	0	0
LKFD_16_012	0.999569774	0.000430226	0	0
LKFD_16_013	0.999182144	0.000817856	0	0
LKFD_16_014	0.999313686	0.000686314	0	0
LKFD_16_015	0.99924163	0.00075837	0	0
LKFD_16_016	0.998345732	0.001654268	0	0
LKFD_16_017	0.999597991	0.000402009	0	0
LKFD_16_018	0.998971109	0.001028891	0	0
LKFD_16_019	0.998424387	0.001575613	0	0
LKFD_16_020	0.999611107	0.000388893	0	0
LKFD_16_021	0.997480496	0.002519504	0	0
LKFD_16_022	0.997903271	0.002096729	0	0
LKFD_16_023	0.989186613	0.010813387	0	1
LKFD_17_01	0.999243576	0.000756424	0	0
LKFD_17_02	0.997643257	0.002356743	0	0
LKFD_17_03	0.992898768	0.007101232	0	0
LKFD_17_04	0.9985516	0.0014484	0.00E+00	0
LKFD_17_05	0.998883537	0.001116463	0	0
LKFD_17_06	0.998858055	0.001141945	0	0
LKFD_17_07	0.999412042	0.000587958	0	0
LKFD_17_08	0.999167271	0.000832729	0	0
LKFD_17_09	0.998909092	0.001090908	0	0
LKFD_17_10	0.99854509	0.00145491	0	0
LKFD_17_11	0.998441715	0.001558285	0	0
LKFD_18_02	0.999618864	0.000381136	0	0
LKFD_18_03	0.999549997	0.000450003	0	0
LKFD_18_04	0.999054694	0.000945306	0	0
LKFD_18_05	0.999699791	0.000300209	0	0
LKFD_18_09	0.999854396	0.000145604	0	0
LKFD_18_11	0.999396753	0.000603247	0	0
LKFD_19_02	0.999623309	0.000376691	0	0
LKFD_19_03	0.998570188	0.001429812	0	0
LKFD_19_05	0.999280572	0.000719428	0	0
LKFD_19_06	0.999287977	0.000712023	0	0
LKFD_19_07	0.999568745	0.000431255	0	0
LKFD_19_08	0.998498818	0.001501182	0	0
LKFD_19_09	0.999612582	0.000387418	0	0
LKFD_19_10	0.998861045	0.001138955	0	0
LKFD_19_11	0.999258255	0.000741745	0	0
LKFD_19_12	0.999255945	0.000744055	0	0
LKFD_19_13	0.998919697	0.001080303	0	0
LKFD_19_14	0.999971197	2.88E-05	0	0
LKFD_20_01	0.999202057	0.000797943	0	0
LKFD_20_02	0.999358891	0.000641109	0	0
LKFD_20_06	0.99962577	0.00037423	0	0
LKFD_22_01	0.998945924	0.001054076	0	0
LKFD_22_05	0.9989602	0.0010398	0	0
LKFD_22_07	0.999453473	0.000546527	0	0
LKFD_22_08	0.998839118	0.001160882	0	0
LKFD_22_09	0.999170932	0.000829068	0	0
LKFD_22_10	0.99967295	0.00032705	0	0
LKFD_22_11	0.998410099	0.001589901	0	0
LKFD_22_12	0.997603263	0.002396737	0	0
LKFD_22_14	0.99846452	0.00153548	0	0
LLRB_14_01	0.993538342	0.006461658	0	0
LLRB_14_02	0.994751027	0.005248973	0	0
LLRB_14_03	0.99169842	0.007944503	0.000357077	0
LLRB_14_04	0.995856995	0.004143005	0	0
LLRB_14_05	0.992744715	0.007255285	0	0
LLRB_14_06	0.991064001	0.008775607	0.000160392	0
LoGeig_17_01	0.006044347	0.993955653	0	0
LoGeig_17_02	0.010076643	0.989923357	0	0
LoGeig_17_03	0.007279586	0.992720414	0	0
LoGeig_17_04	0.256853061	0.743146939	0	4
LoGeig_17_05	0.007594819	0.992405181	0	0
LoGeig_17_06	0.307473292	0.692526708	0	4
LoGeig_17_07	0.004344267	0.995655733	0	0
LoGeig_17_08	0.017591757	0.982408243	0	0
LoGeig_17_09	0.003798456	0.996201544	0	0
LoGeig_17_10	0.008391806	0.991608194	0	0
LoGeig_17_11	0.003990014	0.996009986	0	0
LoGeig_17_12	0.313505601	0.686494399	0	5
LoGeig_17_13	0.227241469	0.772758531	0	4
LoGeig_17_14	0	1	0	0
LoGeig_17_15	0.077682715	0.922317285	0	2
LoGeig_17_16	0.002877582	0.997122418	0	0
LoGeig_17_17	0.00385674	0.99614326	0	0
LoGeig_17_18	0.003925745	0.996074255	0	0
LoGeig_17_19	0.006349658	0.993650342	0	0
LoGeig_17_20	0.003396905	0.996603095	0	0
LoGeig_17_21	0.007367364	0.992632636	0	0
LoGeig_17_22	0.006895241	0.993104759	0	0
LoGeig_17_23	0.049608503	0.950391497	0	0
LoGeig_17_24	0.69503472	0.30496528	0	1
LoGeig_17_25	0.001599245	0.998400755	0	0
LoGeig_17_26	0.329334427	0.670665573	0	5
LoGeig_17_27	0.320745492	0.679254508	0	4
LoGeig_17_28	0.005039714	0.994960286	0	0
LoGeig_17_29	0.005174249	0.994825751	0	0
LoGeig_17_30	0.004976668	0.995023332	0	0
LostFork_23_391	0.002828299	0.997171701	0	0
LostFork_23_392	0.003074249	0.996925751	0	0
LostFork_23_393	0.003893702	0.996106298	0	0
LostFork_23_394	0.004274529	0.995725471	0	0
LostFork_23_395	0.003982858	0.996017142	0	0
LostFork_23_396	0.002091388	0.997908612	0	0
LostFork_23_397	0.006054906	0.993945094	0	0
LostFork_23_398	0.005555814	0.994444186	0.00E+00	0
LostFork_23_399	0.000940066	0.999059934	0	0
LostFork_23_400	0.003481632	0.996518368	0	0
LostFork_23_401	0.001699688	0.998300312	0	0
LostFork_23_402	0	1	0	0
LostFork_23_403	0.008069949	0.991930051	0.00E+00	0
LostFork_23_404	0.001624173	0.998375827	0	0
LostFork_23_405	0.003213974	0.996786026	0	0
LostFork_23_406	0.00208778	0.99791222	0	0
LostFork_23_407	0.002281715	0.997718285	0	0
LowerCedarLk_20_001	1	0	0	0
LowerCedarLk_20_003	1	0	0	0
LowerCedarLk_20_004	0.999337124	0	0.000662876	0
LowerCedarLk_20_005	1	0	0	0
LowerCedarLk_20_006	0.999060417	0	0.000939583	0
LowerCedarLk_20_007	0.995108029	0	0.004891971	0
LowerCedarLk_20_008	0.997466052	0	0.002533948	0
LowerCedarLk_20_010	0.997583806	0	0.002416194	0
LowerCedarLk_20_011	0.997654721	0	0.002345279	0
LowerCedarLk_20_012	0.999996773	0	3.23E-06	0
LowerCedarLk_20_013	1	0	0	0
LowerCedarLk_20_014	1	0	0	0
LowerCedarLk_20_015	0.997343249	0	0.002656751	0
LowerCedarLk_20_016	1	0	0	0
LowerCedarLk_20_017	1	0	0	0
LowerCedarLk_20_018	0.999337703	0	0.000662297	0
LowerCedarLk_20_019	0.997296996	0	0.002703004	0
LowerCedarLk_20_020	0.998543811	0	0.001456189	0
LowerCedarLk_20_021	0.997241058	0	0.002758942	0
LowerCedarLk_20_022	0.999411864	0	0.000588136	0
LowerCedarLk_20_023	1	0	0	0
LowerCedarLk_20_024	1	0	0	0
LowerCedarLk_20_025	1	0	0	0
LowerCedarLk_20_026	0.996171868	0	0.003828132	0
LowerCedarLk_20_027	0.994541896	0	0.005458104	0
LowerCedarLk_20_028	0.991912026	0	0.008087974	0
LowerCedarLk_20_029	0.99977822	0	0.00022178	0
LowerCedarLk_20_031	1	0	0	0
LowerCedarLk_20_032	0.999736417	0	0.000263583	0
LowerCedarLk_20_033	0.999265204	0	0.000734796	0
LowerCedarLk_20_034	1	0	0	0
LowerCedarLk_20_035	0.999012337	0	0.000987663	0
LowerCedarLk_20_036	1	0	0	0
LowerCedarLk_20_037	1	0	0	0
LowerCedarLk_20_038	1	0	0	0
LowerCedarLk_20_039	0.998919446	0	0.001080554	0
LowerCedarLk_20_040	0.999323782	0	0.000676218	0
LSM_14_01	0.00441291	0.99558709	0	0
LSM_14_02	0.028114899	0.971885101	0	0
LSM_14_05	0.257090508	0.742909492	0	5
LSM_14_06	0.204867564	0.795132436	0	3
LSM_14_08	0.010274567	0.989725433	0	0
LSM_14_10	0.069214442	0.930785558	0	0
LSM_14_11	0.562225739	0.437774261	0	6
LSM_14_19	0.0975335	0.9024665	0	2
LSM_14_21	0.009041351	0.990958649	0	0
LSM_14_25	0.010162213	0.989837787	0	0
LSM_14_26	0	1	0	0
LSM_14_27	0.023305693	0.976694307	0	0
LSM_14_28	0.006019147	0.993980853	0	0
LSM_14_31	0	1	0	0
LSM_14_37	0.013406127	0.986593873	0	0
LSM_14_39	0.634281135	0.365718865	0	5
LSM_14_41	0.0044212	0.9955788	0	0
LSM_14_43	0.007980095	0.992019905	0	0
LSM_14_44	0.008995891	0.991004109	0	0
LSM_14_48	0.29032865	0.70967135	0	5
LSM_14_51	0.023947395	0.976052605	0	1
LSM_14_53	0.010811555	0.989188445	0	0
LSM_14_54	0.005296733	0.994703267	0	0
LSM_14_55	0.014775439	0.985224561	0	0
MinorLk_20_001	0.016247942	0.082340274	0.901411784	0
MinorLk_20_002	0.007787151	0.082423444	0.909789405	1
MinorLk_20_003	0.022722332	0.072865604	0.904412064	0
MinorLk_20_004	0.025927804	0.057779377	0.916292819	1
MinorLk_20_005	0.007402894	0.090587044	0.902010062	0
MinorLk_20_006	0.02143159	0.088475942	0.890092468	0
MinorLk_20_007	0.020725743	0.08773729	0.891536967	1
MinorLk_20_009	0.015014095	0.077126537	0.907859368	0
MinorLk_20_010	0.016394	0.068546938	0.915059062	0
MinorLk_20_011	0.009420689	0.07743436	0.913144951	0
MinorLk_20_012	0.027037021	0.050397941	0.922565038	0
MinorLk_20_013	0.007561962	0.054982075	0.937455962	0
MinorLk_20_014	0.026733751	0.079312899	0.89395335	1
MinorLk_20_015	0.018314215	0.093204726	0.888481059	1
MinorLk_20_017	0.017231855	0.061413721	0.921354424	0
MinorLk_20_018	0.004334877	0.077062032	0.918603091	2
MinorLk_20_019	0.012845713	0.081105019	0.906049268	0
MinorLk_20_020	0.004385293	0.049382084	0.946232624	0
MinorLk_20_021	0.019607347	0.087061135	0.893331518	2
MinorLk_20_022	0.00563015	0.068043849	0.926326002	1
MinorLk_20_023	0.022153895	0.061967731	0.915878373	0
MinorLk_20_024	0.031948748	0.065544499	0.902506753	0
MinorLk_20_026	0.014337592	0.083074072	0.902588336	0
MinorLk_20_028	0.002146617	0.076098574	0.921754809	0
MtHenry_20_01	0.999552629	0.000447371	0	0
MtHenry_20_02	0.999335672	0.000664328	0	0
MtHenry_20_03	0.999502852	0.000497148	0	0
MtHenry_20_04	0.996931272	0.002840161	0.000228566	0
MtHenry_20_05	0.999451793	0.000548207	0	0
MtHenry_20_06	0.998433289	0.001566711	0	0
MtHenry_20_07	0.999507932	0.000492068	0	0
MtHenry_20_08	0.998997476	0.001002524	0	0
MtHenry_20_09	0.998832736	0.001166631	6.33E-07	0
MtHenry_20_10	0.997787211	0.002212789	0	0
MtHenry_20_11	0.999081892	0.000918108	0	0
MtHenry_20_12	0.999196285	0.000803715	0	0
MtHenry_20_13	0.999111532	0.000888468	0	0
MtHenry_20_14	0.9993804	0.000606768	1.28E-05	0
MtHenry_20_15	0.998522251	0.001477749	0	0
MtHenry_20_16	0.998847619	0.001152381	0	0
MtHenry_20_17	0.998173017	0.001826983	0.00E+00	0
MtHenry_20_18	0.996439921	3.56E-03	0	0
MtHenry_20_19	0.998147849	0.001852151	0	0
MtHenry_20_20	0.999599971	0.000400029	0	0
MtHenry_20_21	0.99950342	0.00049658	0	0
MtHenry_20_22	0.998537478	0.001462522	0	0
MtHenry_20_23	0.999038444	0.000961556	0	0
MtHenry_20_24	0.999099754	0.000900246	0	0
MtHenry_20_25	0.999332854	0.000667146	0	0
MtHenry_20_26	0.999323771	0.000676229	0	0
MtHenry_20_27	0.999518235	0.000481765	0	0
MtHenry_20_28	0.999013317	0.000986683	0	0
MtHenry_20_29	0.998388934	0.001611066	0	0
MtHenry_20_30	0.998294035	0.001705965	0	0
No_17_152	0.021535775	0.978464225	0	0
No_17_153	0.031292596	0.968707404	0	0
No_17_154	0.031596413	0.968403587	0	0
No_17_155	0.023461393	0.976538607	0	0
No_17_157	0.02605385	0.97394615	0	0
No_17_159	0.020193552	0.979806448	0.00E+00	0
No_17_160	0.023771541	0.976228459	0	0
No_17_161	0.023215915	9.77E-01	0	0
No_17_162	0.034174698	0.965825302	0	0
No_17_163	0.023072401	0.976927599	0	0
No_17_165	0.033886003	0.966113997	0	0
No_17_166	0.038816847	0.961183153	0	0
No_17_167	0.015961895	0.984038105	0	0
No_17_168	0.017509568	0.982490432	0	0
No_17_171	0.044328338	0.955671662	0	0
No_17_172	0.024058087	0.975941913	0	0
No_17_173	0.019636314	0.980363686	0	0
No_17_174	0.017831896	0.982168104	0	0
No_17_175	0.028402978	0.971597022	0	0
No_17_176	0.018842906	0.981157094	0	0
No_17_179	0.037194168	0.962805832	0	0
No_17_180	0.024228553	0.975771447	0	0
No_17_481	0.029859346	0.970140654	0	0
No_17_482	0.024592405	0.975407595	0	0
No_17_483	0.028614877	0.971385123	0	0
No_17_484	0.028053291	0.971946709	0	0
No_17_485	0.022714632	0.977285368	0	0
No_17_486	0.034830011	0.965169989	0	0
No_17_487	0.02343951	0.97656049	0	0
No_17_488	0.02705824	0.97294176	0	0
OBrien_11_486	0.913007652	0.086992348	0	1
OBrien_11_487	0.783303262	0.216696738	0	2
OBrien_11_488	0.922055253	0.077944747	0	0
OBrien_11_489	0.851593818	0.148406182	0	1
OBrien_11_490	0.925092267	0.072161348	0.002746385	0
OBrien_11_491	0.613003508	0.386996492	0	2
OBrien_11_492	0.956968422	0.043031578	0	0
OBrien_11_493	0.965134551	0.034865449	0	0
OBrien_11_494	0.764103903	0.235896097	0	2
OBrien_11_495	0.918171315	0.081223432	0.000605253	0
OBrien_11_496	0.53840274	0.46159726	0	3
OBrien_11_497	0.604550331	0.395449669	0	5
OBrien_11_498	0.719195705	0.280804295	0	5
OBrien_11_499	0.566488557	0.43264255	0.000868893	3
Parm_17_251	0.983015374	0.016984626	0	0
Parm_17_252	0.968786238	0.03100286	0.000210901	0
Parm_17_253	0.955929905	0.044070095	0	0
Parm_17_254	0.971906625	0.028093375	0	0
Parm_17_255	0.993467617	0.006532383	0	0
Parm_17_256	0.972500502	0.027499498	0	0
Parm_17_257	0.979712978	0.020287022	0	0
Parm_17_258	0.975569753	0.024430247	0	0
Parm_17_259	0.970921158	0.029078842	0	1
Parm_17_260	0.968670925	0.031329075	0	0
Parm_17_261	0.977282525	0.022717475	0	1
Parm_17_262	0.970731899	0.029268101	0	0
Parm_17_263	0.973166542	0.026833458	0	0
Parm_17_264	0.988613873	0.011386127	0	0
Parm_17_265	0.966859906	0.033140094	0	0
Parm_17_266	0.965332096	0.034457768	0.000210137	0
Parm_17_268	0.983651168	0.01586146	0.000487371	0
Parm_17_269	0.972568207	0.027431793	0	0
Parm_17_270	0.977531719	0.022468281	0	0
Parm_17_271	0.981111538	0.018888462	0	0
Parm_17_272	0.982444435	0.017555565	0	0
Parm_17_273	0.986512782	0.013487218	0	0
Parm_17_274	0.972363634	0.027636366	0	0
Parm_17_275	0.978154775	0.021845225	0	0
Parm_17_276	0.984832912	0.015167088	0	0
Parm_17_278	0.979597349	0.020402651	0	0
Parm_17_279	0.983865655	0.016134345	0	0
Parm_17_280	0.981437068	0.018562932	0	0
Parm_17_281	0.978020397	0.021979603	0	0
Parm_17_283	0.976830815	0.023169185	0	0
ParmenterCr_20_001	0.981145048	0.018003912	0.00085104	0
ParmenterCr_20_002	0.967212041	0.032636295	0.000151664	1
ParmenterCr_20_003	0.983886587	0.016113413	0	0
ParmenterCr_20_004	0.987278461	0.012721539	0	0
ParmenterCr_20_005	0.977488122	0.022511878	0	0
ParmenterCr_20_006	0.990438594	0.009561406	0	0
ParmenterCr_20_007	0.498978783	0.497518024	0.003503193	6
ParmenterCr_20_008	0.991087213	0.007476621	0.001436166	0
ParmenterCr_20_009	0.991533055	0.008169997	0.000296948	0
ParmenterCr_20_010	0.986918884	0.013081116	0	0
ParmenterCr_20_011	0.988992422	0.011007578	0	0
ParmenterCr_20_012	0.980100052	0.019899948	0	0
ParmenterCr_20_013	0.970389854	0.029317993	0.000292153	0
ParmenterCr_20_014	0.98613441	0.013575394	0.000290196	0
ParmenterCr_20_015	0.983675248	0.016324752	0	0
ParmenterCr_20_016	0.970470695	0.025246122	0.004283183	0
ParmenterCr_20_017	0.996982764	0.003017236	0	0
ParmenterCr_20_018	0.981424163	0.017638524	0.000937312	0
ParmenterCr_20_019	0.990768257	0.009231743	0	0
ParmenterCr_20_020	0.977658622	0.022341378	0	0
ParmenterCr_20_021	0.986716282	0.012501892	0.000781826	0
ParmenterCr_20_022	0.854240861	0.145633612	0.000125527	2
ParmenterCr_20_023	0.787282777	0.20648916	0.006228063	0
ParmenterCr_20_024	0.968844145	0.031155855	0	0
ParmenterCr_20_025	0.982211121	0.017788879	0	0
ParmenterCr_20_026	0.996324336	0.003675664	0	0
ParmenterCr_20_027	0.982538317	0.017021707	0.000439976	0
ParmenterCr_20_028	0.986644864	1.34E-02	0.00E+00	0
