Sample_ID	pCRT	pIRT	pRBT	pWCT	pYCT
EFYaak_22_079	0	0.995412844	0.997398456	0.001753091	7.08516E-05
EFYaak_22_080	0	0.995454545	0.999693413	0.00067127	0
EFYaak_22_081	0	1	0.997654481	0.002665245	6.77231E-05
EFYaak_22_083	0	1	0.995617767	0.004716091	7.14388E-05
EFYaak_22_086	0	1	0.998086221	0.001320132	0.000169981
EFYaak_22_088	0	0.989247312	0.982324009	0.018363183	0
EFYaak_22_089	0	1	0.999186463	0.00089222	0.000204583
EFYaak_22_090	0	1	0.998229433	0.001803752	0
EFYaak_22_091	0	1	0.996023169	0.005118483	0
EFYaak_22_092	0	1	0.997439498	0.002544529	6.93963E-05
EFYaak_22_094	0	0.995762712	0.998298631	0.001690391	0
EFYaak_22_095	0	1	0.998827904	0.001417937	0
EFYaak_22_096	0	1	0.994815715	0.007477301	0.000135373
EFYaak_22_097	0	1	0.999226738	0.001228269	0
EFYaak_22_098	0	1	0.999271491	0.000799148	0
EFYaak_22_099	0	1	0.99862504	0.001423234	0
EFYaak_22_100	0	1	0.999150898	0.001066856	0
EFYaak_22_101	0	1	0.998094449	0.00191886	0
EFYaak_22_102	0	0.973214286	0.957850498	0.043802842	0
EFYaak_22_103	0	0.983050847	0.970459341	0.024183473	6.75676E-05
EFYaak_22_104	0	0.995652174	0.997065236	0.002948222	7.07814E-05
EFYaak_22_105	0	1	0.9988141	0.001707098	0
EFYaak_22_106	0	1	0.998910324	0.001240915	0
EFYaak_22_107	0	1	0.994136044	0.00782087	0
EFYaak_22_108	0	1	0.998706025	0.001330731	0
EFYaak_22_109	0	1	0.999078573	0.001930502	0
EFYaak_22_111	0	1	0.995229625	0.006478523	0.000135153
EFYaak_22_112	0	1	0.991653557	0.006702413	7.39208E-05
EFYaak_22_113	0	1	0.999070857	0.000443027	0
EFYaak_22_114	0	1	0.99830399	0.001151461	0
EFYaak_22_116	0	1	0.997258144	0.001981982	0
EFYaak_22_117	0	1	0.998989	0.000977778	6.77966E-05
EFYaak_22_118	0	0.995762712	0.999151447	0.000974832	0
EFYaak_22_119	0	0.995762712	0.997390872	0.003548035	6.95991E-05
EFYaak_22_120	0	1	0.998306042	0.001151665	0
EFYaak_22_121	0	1	0.999170446	0.000728332	9.59877E-05
EFYaak_22_122	0	0.995762712	0.997495759	0.002213565	0.000135099
EFYaak_22_123	0	0.985576923	0.993618472	0.008031698	0
EFYaak_22_124	0	1	0.997541748	0.00343994	7.15717E-05
EFYaak_22_125	0	1	0.998585744	0.001330731	0.000135501
EFYaak_22_126	0	1	0.999298043	0.000996557	0
EFYaak_24_001	0	1	0.997654291	0.00212766	6.78887E-05
EFYaak_24_002	0	0.995726496	0.97601491	0.024581404	0
EFYaak_24_003	0	1	0.999230645	0.00071187	6.79348E-05
EFYaak_24_004	0	1	0.999048854	0.001421801	0
EFYaak_24_005	0	1	0.998864282	0.001247327	6.8334E-05
EFYaak_24_006	0	1	0.999232819	0.000975523	0
EFYaak_24_007	0	1	0.998224518	0.000975177	6.76956E-05
EFYaak_24_008	0	1	0.998825816	0.001513263	0.000135925
EFYaak_24_009	0	1	0.998587685	0.000976389	0
EFYaak_24_010	0	1	0.999145299	0.000625	0
EFYaak_24_011	0	0.99047619	0.994448406	0.005250223	0
EFYaak_24_012	0	1	0.998964267	0.001035782	0
EFYaak_24_013	0	1	0.998865294	0.001243118	0
EFYaak_24_014	0	1	0.99852171	0.001579045	7.18597E-05
EFYaak_24_015	0	0.987288136	0.996968472	0.003642502	0.000203583
EFYaak_24_016	0	1	0.994886878	0.005643564	0
EFYaak_24_017	0	0.995762712	0.996041364	0.002834367	0
EFYaak_24_018	0	0.995652174	0.996454492	0.004642272	7.05916E-05
EFYaak_24_019	0	1	0.997893031	0.00124533	0.000272963
EFYaak_24_020	0	1	0.998626041	0.001509501	0
EFYaak_24_021	0	1	0.989884753	0.016393443	0
EFYaak_24_022	0	1	0.987776249	0.012952449	0
EFYaak_24_023	0	1	0.999111757	0.001950009	0
EFYaak_24_024	0	1	0.998175774	0.001867995	0
EFYaak_24_025	0	0.965217391	0.960279993	0.041927409	6.78058E-05
EFYaak_24_026	0	0.995652174	0.99877285	0.001572618	7.1541E-05
EFYaak_24_027	0	1	0.998828093	0.000709975	0
EFYaak_24_028	0	1	0.995876552	0.005016722	7.24008E-05
EFYaak_24_029	0	0.995762712	0.993284193	0.00360036	0
EFYaak_24_030	0	1	0.999637068	0.000266383	0
EFYaak_24_031	0	1	0.998801752	0.000814627	0.000208797
EFYaak_24_032	0	1	0.999072207	0.002039369	0.000135117
EFYaak_24_033	0	1	0.999123729	0.001437883	0.00015024
EFYaak_24_034	0	1	0.997933695	0.00150391	7.86906E-05
EFYaak_24_035	0	1	0.998504446	0.001953472	0
EFYaak_24_036	0	1	0.991548261	0.008864613	0
EFYaak_24_037	0	0.991525424	0.999475383	0.000798864	0
EFYaak_24_038	0	1	0.998586087	0.001687989	0
EFYaak_24_039	0	1	0.992279709	0.007811113	0
EFYaak_24_040	0	0.976635514	0.973151062	0.028105557	0.000250752
EFYaak_24_041	0	1	0.999394282	0.000976043	0.000135428
EFYaak_24_042	0	1	0.988495504	0.011906878	0.000203252
EFYaak_24_043	0	1	0.999031321	0.001417686	0
EFYaak_24_044	0	1	0.998972293	0.001351108	0.000138831
EFYaak_24_045	0	0.991452991	0.994979011	0.005787665	6.98714E-05
EFYaak_24_046	0	1	0.995230782	0.005590062	0.00020284
EFYaak_24_047	0	1	0.998708636	0.001152074	0
EFYaak_24_048	0	1	0.998262626	0.00133357	0
EFYaak_24_049	0	1	0.998989981	0.000885897	0
EFYaak_24_050	0	1	0.997573993	0.001778094	0
EFYaak_24_051	0	1	0.996187951	0.005988024	0
EFYaak_24_052	0	1	0.998222079	0.001507627	0.000135245
EFYaak_24_053	0	1	0.999344155	0.001444565	6.97739E-05
EFYaak_24_054	0	0.961864407	0.984650555	0.016436142	6.86436E-05
EFYaak_24_055	0	1	0.998501175	0.001510843	6.79995E-05
EFYaak_24_056	0	1	0.998143514	0.0025691	0.000135044
EFYaak_24_057	0	1	0.998950343	0.000709723	6.76224E-05
EFYaak_24_058	0	1	0.998346107	0.001593484	0
EFYaak_24_059	0	1	0.998627593	0.0025691	0
EFYaak_24_060	0	0.991525424	0.998544867	0.001594331	6.7659E-05
EFYaak_24_061	0	1	0.999088379	0.000952784	0
EFYaak_24_062	0	1	0.995554478	0.006566105	0
EFYaak_24_063	0	1	0.999067164	0.000445792	0
EFYaak_24_064	0	0.995762712	0.995997089	0.00727983	0.000135465
EFYaak_24_065	0	0.995726496	0.99454004	0.004437602	0
EFYaak_24_066	0	0.995762712	0.998582766	0.001511649	0.000136073
EFYaak_24_067	0	1	0.998829701	0.00088574	0.000135062
EFYaak_24_068	0	1	0.998462161	0.00177683	6.78979E-05
EFYaak_24_070	0	1	0.999071982	0.000798297	0
EFYaak_24_071	0	1	0.99916652	0.001827978	0
EFYaak_24_072	0	1	0.999066786	0.001603992	0.000136147
EFYaak_24_073	0	1	0.999100315	0.000490918	0.00019685
EFYaak_24_075	0	1	0.999233129	0.001065152	6.77048E-05
EFYaak_24_076	0	1	0.999435802	0.000974486	0
EFYaak_24_077	0	1	0.99846415	0.001064774	6.77415E-05
EFYaak_24_078	0	1	0.999354891	0.000709346	0
EFYaak_24_079	0	1	0.991917232	0.007461361	6.75402E-05
EFYaak_24_080	0	1	0.993732816	0.005503284	0
EFYaak_24_081_1	0	0.995762712	0.997168972	0.003822222	6.7769E-05
EFYaak_24_081	0	1	0.997659592	0.001241355	6.75767E-05
EFYaak_24_082	0	0.99137931	0.988419224	0.009704335	0
EFYaak_24_083	0	0.995762712	0.983030941	0.019604349	0.000135446
EFYaak_24_084	0	0.990384615	0.994076731	0.005791962	9.40203E-05
EFYaak_24_085	0	1	0.997049551	0.002397443	0
EFYaak_24_086	0	0.995762712	0.997536946	0.003587444	6.89275E-05
EFYaak_24_087	0	0.995762712	0.997818182	0.002835874	0
EFYaak_24_088	0	1	0.998386967	0.001773993	0.000270563
EFYaak_24_089	0	0.995762712	0.99743548	0.002864816	6.84275E-05
EFYaak_24_090	0	0.965811966	0.974486065	0.028298518	0
EFYaak_24_091	0	1	0.999348216	0.000896218	6.84463E-05
EFYaak_24_092	0	1	0.999148557	0.002045535	0
EFYaak_24_093	0	0.991525424	0.999269895	0.000889521	6.82314E-05
EFYaak_24_094	0	1	0.999107143	0.000802855	0
EFYaak_24_095	0	1	0.997768038	0.002940652	6.81292E-05
EFYaak_24_096	0	1	0.991053022	0.011076811	0.000207412
EFYaak_24_097	0	1	0.998621361	0.001245109	6.79625E-05
EFYaak_24_098	0	1	0.999515738	0.000177462	0.000135483
EFYaak_24_099	0	0.983050847	0.991915926	0.008869966	6.76407E-05
EFYaak_24_100_1	0	1	0.998950597	0.001330731	6.76224E-05
EFYaak_24_100	0	1	0.998805306	0.001448488	6.93577E-05
EFYaak_24_101	0	1	0.999032258	0.000797731	0
EFYaak_24_102	0	1	0.998103156	0.001330495	0
EFYaak_24_103	0	1	0.99883083	0.001565558	0
EFYaak_24_104	0	1	0.998275416	0.001794823	7.32923E-05
EFYaak_24_105	0	1	0.999370489	0.000917095	7.10429E-05
EFYaak_24_106	0	0.986486486	0.990742389	0.01255887	0
EFYaak_24_107	0	1	0.994412051	0.006560284	0
EFYaak_24_108	0	1	0.998455201	0.001686341	7.24008E-05
EFYaak_24_109	0	1	0.995198128	0.005766501	6.76041E-05
EFYaak_24_110	0	1	0.997961391	0.00208939	0.000139978
EFYaak_24_111	0	0.970338983	0.979448723	0.022540984	0
EFYaak_24_112	0	1	0.999434846	0.00044342	0
ELD_21_01	1	0.004716981	0.995002751	0.001104418	0.002154509
ELD_21_02	1	0	0.995390503	0.001138088	0.002017
ELD_21_03	1	0.017094017	0.993737497	0.001524681	0.00166041
ELD_21_04	1	0	0.994605881	0.001327518	0.002523432
ELD_21_05	1	0	0.993120369	0.001568381	0.001922769
ELD_21_06	1	0	0.992492749	0.001303781	0.002321655
ELD_21_07	1	0	0.995102884	0.000876851	0.001632774
ELD_21_08	1	0	0.994061636	0.001343484	0.001722356
ELD_21_10	1	0	0.994746137	0.001260423	0.001473622
ELD_21_12	1	0	0.993885109	0.001692047	0.001636545
ELD_21_13	1	0	0.994377428	0.001887211	0.003527792
ELD_21_14	1	0	0.992989056	0.001588785	0.002050049
ELD_21_15	1	0	0.996439745	0.001184553	0.00136612
ELD_21_16	1	0.004424779	0.995748597	0.001814362	0.001229923
ELD_21_17	1	0	0.994756911	0.000756287	0.002368648
ELD_21_18	1	0	0.994218062	0.002097064	0.00183908
ELD_21_19	1	0.008474576	0.99184597	0.001119821	0.002113271
ELD_21_20	0.98	0	0.994850187	0.002137546	0.001828411
ELD_21_21	0.956521739	0.004424779	0.994293741	0.001821668	0.001383428
ELD_21_22	1	0	0.993375502	0.001493094	0.002191432
ELD_21_23	1	0	0.993541621	0.001685529	0.002326447
ELD_21_24	1	0.004545455	0.993853007	0.00203252	0.002
ELD_21_26	1	0	0.992731049	0.001605288	0.001790318
ELD_21_27	0.989361702	0	0.993154813	0.001319759	0.002144695
ELD_21_28	0.989361702	0	0.993767313	0.00161063	0.002296387
ELD_21_29	1	0.004761905	0.993129633	0.000986193	0.002023685
ELD_21_30	1	0	0.994425118	0.00224434	0.002889745
ElkLo_12_612	0.030612245	0.110619469	0.144745095	0.847930414	7.22961E-05
ElkLo_12_613	0	0	0.001159575	0.998717949	0
ElkLo_16_913	0	0	0.000728332	0.999109052	0.000203417
ElkLo_16_914	0	0	0.001702059	0.997328108	0
ElkLo_16_915	0.113636364	0.211711712	0.263855422	0.728436911	6.77507E-05
ElkLo_16_917	0	0	0.000161421	0.999644886	6.76133E-05
ElkLo_16_918	0	0	0.001171907	0.997776987	0
ElkLo_16_919	0	0	4.044E-05	0.999554605	6.78979E-05
ElkLo_16_920	0	0	4.04138E-05	0.999554923	0
ElkLo_16_921	0	0	0.000931174	0.998394004	6.78334E-05
ElkLo_16_922	0	0	0.001173329	0.999021004	0
ElkLo_16_923	0.284313725	0.723684211	0.992388664	0.006852973	0.000407886
ElkLo_16_924	0	0	0.000161799	0.994386027	0.002648377
ElkLo_16_926	0	0	0.002029221	0.986580784	0.009119368
ElkLo_16_928	0	0	0.001738076	0.998223486	6.76956E-05
ElkLo_16_929	0	0	0.00012131	0.999110004	6.77874E-05
ElkLo_16_930	0	0.120535714	0.106387479	0.897017445	0.000276129
ElkLo_16_933	0.03	0.012931034	0.011388685	0.987357775	6.84182E-05
ElkLo_16_935	0	0	0.000975927	0.998473968	0.000136482
ElkLo_16_936	0	0	0.000202184	0.999465907	6.7769E-05
ELR1_2004_04_1	0.1	0.113636364	0.213451557	0.781992337	6.76682E-05
ELR1_2004_04	0.1	0.117117117	0.213383288	0.778011472	0.000135999
ELR1_2004_05_1	0	0	0.000203451	0.998563992	6.8055E-05
ELR1_2004_05	0	0	0.000204633	0.998738284	0
ELR1_2004_08_1	0.428571429	0.678571429	0.996686333	0.004076569	0.000744148
ELR1_2004_08	0.431818182	0.678571429	0.996887128	0.003989362	0.000811579
ELR1_2004_09_1	0.13	0.84375	0.99911147	0.000974832	0.000270343
ELR1_2004_09	0.114583333	0.834782609	0.998748789	0.001417937	0.000270343
ELR1_2004_11_1	0.009803922	0.008474576	0.019137204	0.982847954	6.76956E-05
ELR1_2004_11	0.009803922	0.008474576	0.018290696	0.983276389	6.79071E-05
ELR1_2004_12_1	0.274509804	0.719298246	0.995600936	0.002839901	0.000473613
ELR1_2004_12	0.274509804	0.719298246	0.995798659	0.002753108	0.000541492
ELR1_2004_13_1	0	0	0.00153399	0.998399716	6.76315E-05
ELR1_2004_13	0	0	0.001575248	0.998218104	6.76773E-05
ELR1_2004_14_1	0	0	0.000686924	0.999111901	0.000135281
ELR1_2004_14	0	0	0.000572878	0.999007937	0
ELR1_2004_15	0.12	0.074074074	0.232478854	0.762429379	0.000405734
ELR1_2004_16	0	0	0.000174307	0.999423742	0
ELR1_2004_17	0	0	0.000121036	0.999733759	6.75767E-05
ELR1_2004_18	0	0	0.000161551	0.998844033	6.77048E-05
ELR1_2004_25	0	0	0.000478095	0.998083557	0.000292954
ELR1_2004_26	0	0	0.000678558	0.999240616	0
ELR1_2004_27	0	0	0.001928402	0.997703914	0
ELR1_2004_28	0	0	0.000649825	0.998748212	0
ERosebud_07_06	0	0	4.07897E-05	8.99766E-05	0.999792674
ERosebud_07_08	0	0	8.15262E-05	0	0.99958512
FA_19_1198	0.174418605	0.838888889	0.999355891	0.000376152	0.000145815
FIN57_22_04	0.235294118	0.860869565	0.998746867	0.000710732	0.000611164
FIN57_22_05	0.098039216	0.852678571	0.998704349	0.000533333	0.000476385
FIN57_22_06	0.166666667	0.790598291	0.99902439	0.000534093	0.000340507
FIN57_22_08	0.183673469	0.798245614	0.999107143	0.000445474	0.000340692
FIN57_22_09_1	0.147058824	0.905982906	0.998584371	0.000887311	0.000271813
FIN57_22_09	0.1	0.909482759	0.998544867	0.000798155	0.000407775
FIN57_22_10	0.078431373	0.869565217	0.998587343	0.000620237	0.000609178
FIN57_22_11	0.225490196	0.846153846	0.999107215	0.000712251	0.000545256
FIN57_22_16	0.255102041	0.9	0.998823147	0.000977952	0.000407941
FIN57_22_17	0.107843137	0.943478261	0.999025895	0.000979694	6.81106E-05
FisherBW_11_138	0.755102041	0.197247706	0.993892258	0.004037685	0.001830429
FisherBW_11_147	0.177777778	0.943298969	0.997630332	0.004106332	0.000249543
FisherBW_11_148	0.295918367	0.619469027	0.996605363	0.005091458	0.000569233
FisherBW_11_149	0.765957447	0.168674699	0.991558575	0.005800982	0.001779359
FisherBW_11_150	0.558823529	0.314159292	0.990692315	0.009422965	0.001174053
FisherBW_11_151	0.041666667	0.905	0.995190084	0.00652928	0.001081081
FisherBW_11_153	0.872340426	0.300925926	0.990267109	0.006131443	0.00158776
FisherBW_11_154	0.511627907	0.384615385	0.993703017	0.004515158	0.000489157
FisherBW_11_155	0.086956522	0.927884615	0.997111368	0.004576436	0.000369495
FisherBW_11_156	0.135416667	0.884955752	0.994817525	0.006033327	0.000506
FisherBW_11_157	0.458333333	0.45754717	0.995944178	0.002971056	0.000650759
FisherBW_11_158	0.717391304	0.212871287	0.9897343	0.006030253	0.001238007
FisherBW_11_159	0.078431373	0.925925926	0.996142591	0.004290172	0.000220264
FisherSilver_11_102	0.132653061	0.919047619	0.994368244	0.00569886	0.00022779
FisherSilver_11_104	0.058823529	0.85	0.996056851	0.006470029	0.000502224
FisherSilver_11_105	0.033333333	0.930851064	0.995336442	0.006070756	0.001590078
FisherSilver_11_116	0.656862745	0.22815534	0.991598449	0.007935009	0.00106792
FisherSilver_11_117	0.163265306	0.915841584	0.995226843	0.006200909	0.000236967
Flat_00_81	0	0	0.0001222	0.000179179	0.998690739
Flattail_23_271	0	0	0.004215305	0.995625781	0.000135962
Flattail_23_272	0	0	0.003842731	0.996611379	0
Flattail_23_273	0	0	0.004204738	0.993954481	0.000135483
Flattail_23_274	0	0.00862069	0.016860514	0.983204134	0
Flattail_23_275	0	0	0.004899579	0.994837102	0
Flattail_23_276	0	0.00862069	0.006667205	0.992169425	6.77048E-05
Flattail_23_277_1	0	0	0.004836219	0.99454773	0.000204583
Flattail_23_277	0	0	0.004736075	0.99465812	0.000135759
Flattail_23_278_1	0	0	0.001009775	0.99813466	0.000270819
Flattail_23_278	0	0	0.001172096	0.998574483	0.0002035
Flattail_23_279_1	0.029411765	0.033898305	0.032974647	0.964087408	0
Flattail_23_279	0.029411765	0.033898305	0.033066949	0.964913855	0
Flattail_23_280_1	0	0	0.003145425	0.996408046	0.000274574
Flattail_23_280	0	0	0.003191675	0.996517028	0.000372356
Flattail_23_281	0	0.025423729	0.026296507	0.969482728	0.00013598
Flattail_23_282	0.03	0.034482759	0.030146461	0.966601179	6.78058E-05
Flattail_23_283	0	0	0.00234533	0.997158586	0
Flattail_23_284	0	0.025862069	0.025034488	0.972688326	0
Flattail_23_285	0	0	0.005785726	0.993245645	0
Flattail_23_286	0	0.004237288	0.013643008	0.985459411	6.78702E-05
Fleshman_21_17	0	0	0	0	0.999645742
FL_NA_1078	0.23	0.672727273	0.997852512	0.000711491	0.000882433
FL_NA_1095	0.37254902	0.659482759	0.997936058	0.000622554	0.000814664
Flow_17_451	0.011111111	0.004807692	0.011202561	0.981107294	0.000531027
Flow_17_452	0.021276596	0	0.004249894	0.988713318	0.000776507
Flow_17_453	0	0	0.004213075	0.990770552	0.000798722
Flow_17_454	0.280487805	0.521276596	0.845055874	0.150811588	0.000874381
Flow_17_455	0.0625	0	0.011045101	0.983888889	0.000905671
Flow_17_456	0.02	0	0.016009548	0.973372241	0.005287009
Flow_17_457	0	0	0.002476108	0.983771252	0.010910678
Flow_17_458	0.021276596	0.013392857	0.040687083	0.94986554	0.005658215
Flow_17_459	0.08974359	0.006097561	0.024203007	0.967760708	0.001883239
Flow_17_460	0.138297872	0.193396226	0.24257243	0.75264658	0.000424028
Flow_17_461	0.073170732	0	0.016781586	0.974696356	0.000992063
Flow_17_462	0	0	0.016994061	0.978652367	0.000902935
Flow_17_463	0	0.004716981	0.007039316	0.988231261	0.001284027
Flow_17_465	0.0625	0.056521739	0.165265605	0.844058429	0.000779478
Flow_17_466	0	0.004672897	0.018013291	0.98052703	0.001439678
Flow_17_467	0.177083333	0.070754717	0.203018145	0.801685621	0.00049505
Flow_17_468	0.020408163	0	0.006473043	0.989642185	0.001207043
Flow_17_469	0.13	0.117391304	0.21981016	0.77183618	0.000620006
Flow_17_470	0.25	0.195238095	0.51173276	0.48659306	0.000784146
Flow_17_471	0	0	0.008678518	0.985772358	0.003566932
Flow_17_472	0.0625	0.134259259	0.288551612	0.703364523	0.00055394
Flow_17_473	0	0.004587156	0.00485562	0.988301313	0.000856042
Flow_17_474	0.053191489	0	0.037560853	0.957275255	0.000763465
Flow_17_475	0	0	0.003790423	0.992212503	0.001199041
Flow_17_476	0.238095238	0.183908046	0.253573981	0.73991727	0.000580046
Flow_17_477	0	0	0.004248927	0.98938791	0.000497725
Flow_17_478	0.068181818	0.118811881	0.218528697	0.777559055	0.000844465
Flow_17_479	0	0	0.015349887	0.972360806	0.00738842
Flow_17_480	0.104651163	0.168316832	0.257805441	0.727887386	0.006454006
FlowerPipe_11_09	0.75	0.2875	0.993603176	0.004193626	0.001119403
FlowerPipe_11_14	0.734693878	0.224770642	0.994240401	0.003787179	0.00190409
FlowerPipe_11_19	0.520833333	0.454545455	0.994158782	0.005440696	0.000972087
FlowerPipe_11_25	0.532608696	0.364035088	0.985130881	0.009775525	0.002988602
FredD13_14_01	0	1	0.997912143	0.001654716	0.000141183
FredD13_14_02	0	1	0.998261502	0.001596311	0.000270709
FredD13_14_03	0	1	0.997455779	0.001777146	0.0001353
FredW54_12_01	0	1	0.997571833	0.002579153	0.00013552
FredW54_12_02	0	1	0.99825925	0.00133357	0.000135593
FredW54_12_03	0	0.995762712	0.998546277	0.002396166	0.000270673
FredW54_12_04	0	1	0.998564279	0.002249415	0.000138332
FredW54_12_05	0	1	0.998540028	0.001336422	0
FredW54_12_06	0	1	0.998546512	0.001421464	0.000270526
FredW54_12_07	0	1	0.997578106	0.001953819	6.76865E-05
GC1_23_01	0.774509804	0.148648649	0.972188438	0.019141738	0.00623898
GC1_23_02	0.803921569	0.110619469	0.994989494	0.002662879	0.001694685
GC1_23_03	0.901960784	0.107758621	0.99568235	0.00115187	0.001895478
GC1_23_04	0.872340426	0.117924528	0.99639148	0.002309024	0.000529181
GC1_23_05	0.806122449	0.228448276	0.996287029	0.001330731	0.001761279
GE1	0.020833333	0.941747573	0.999808264	0	0.000164555
GeigerLo_22_01	0.275510204	0.578947368	0.979712732	0.021851128	0.00101571
GeigerLo_22_02	0.62244898	0.490291262	0.946948357	0.045193554	0.001691809
GeigerLo_22_03	0.457446809	0.451456311	0.957988981	0.037862972	0.001086012
GeigerLo_22_04	0.372340426	0.619047619	0.945430037	0.04964539	0.001959077
GeigerLo_22_05	0.490196078	0.512820513	0.94893704	0.054906542	0.000813118
GeigerLo_22_06	0.416666667	0.446902655	0.956943753	0.046038151	0.000691946
GeigerLo_22_07	0.382352941	0.504545455	0.942150803	0.062149448	0.001023332
GeigerLo_22_08	0.427083333	0.590909091	0.976170707	0.027899344	0.001176796
GeigerLo_22_09	0.450980392	0.534782609	0.959766332	0.036708861	0.00027401
GeigerLo_22_10	0.38372093	0.603773585	0.928869943	0.065065982	0.000821918
GeigerLo_22_11	0.522222222	0.538095238	0.975227292	0.025638669	0.000488622
GeigerLo_22_12	0.306122449	0.495575221	0.919072251	0.085672083	0.000961538
GeigerLo_22_13	0.510204082	0.490384615	0.950954934	0.046984185	0.000414708
GeigerLo_22_14	0.510204082	0.565420561	0.969577815	0.03118767	0.001856946
GeigerLo_22_15	0.43877551	0.550925926	0.965557994	0.035489251	0.000421704
GeigerLo_22_16	0.49	0.415929204	0.951447477	0.051564205	0.000891999
GeigerLo_22_17	0.43	0.504464286	0.974285714	0.028081692	0.000553787
GeigerLo_22_18	0.44047619	0.575	0.929085611	0.065742648	0.000630782
GeigerLo_22_19	0.470588235	0.585585586	0.968248085	0.032541697	0.000822481
GeigerLo_22_20	0.5	0.477272727	0.929843816	0.075267824	0.001666898
GeigerLo_22_21	0.41	0.554545455	0.957991208	0.036948967	0.000825764
GeigerLo_22_22	0.485714286	0.466666667	0.983102606	0.017341687	0.000876424
GeigerLo_22_23	0.595744681	0.523148148	0.946148631	0.049247352	0.000983699
GeigerLo_22_24	0.450980392	0.490740741	0.976778656	0.018468224	0.001102232
GeigerLo_22_25	0.25	0.602678571	0.927003339	0.066660537	0.000618727
GeigerLo_22_26	0.544444444	0.537037037	0.980574179	0.022347418	0.001081939
GeigerLo_22_27	0.479591837	0.450892857	0.952361329	0.04760181	0.00163332
GeigerLo_22_29	0.340425532	0.593137255	0.933475615	0.060590936	0.000601866
GeigerUp_22_01	0.6	0.543859649	0.991555157	0.009147982	0.00068278
GeigerUp_22_02	0.459183673	0.621621622	0.995209779	0.004906415	0.000765377
GeigerUp_22_03	0.49	0.541666667	0.992353994	0.00795353	0.000546747
GeigerUp_22_04	0.520833333	0.588495575	0.992073868	0.009613657	0.000754976
GeigerUp_22_05	0.59	0.504761905	0.991017714	0.008839779	0.001130103
GeigerUp_22_06	0.519607843	0.563063063	0.990365153	0.011198009	0.000542594
GeigerUp_22_08	0.608695652	0.469026549	0.986567893	0.01672929	0.001226659
GeigerUp_22_09	0.607843137	0.486725664	0.98646106	0.013963964	0.001097243
GeigerUp_22_10	0.614583333	0.603773585	0.992531086	0.00891872	0.000775631
GeigerUp_22_11	0.602040816	0.49537037	0.99317649	0.007609094	0.000848536
GeigerUp_22_12	0.634146341	0.536082474	0.994483078	0.004703476	0.000961693
GeigerUp_22_13	0.4	0.59375	0.991210139	0.010220549	0.00061627
GeigerUp_22_14_1	0.568627451	0.451754386	0.992670878	0.00631785	0.000950183
GeigerUp_22_14	0.568627451	0.449541284	0.992795272	0.006405694	0.001152699
GeigerUp_22_15	0.563829787	0.577981651	0.989529897	0.012756517	0.000496383
