Baree_17_121
Bear_21_058	0.0689	0.9208	0.9897	0.0102	0.0001	NA	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00
Bear_21_061	0.0678	0.9299	0.9978	0.0022	0.0000	RBT	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00
Bear_21_062	0.0297	0.9656	0.9953	0.0046	0.0001	NA	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00
Bear_21_063	0.0321	0.9630	0.9951	0.0047	0.0002	NA	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00
Bear_21_064	0.1112	0.8811	0.9924	0.0074	0.0002	RBT	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00
Bear_21_065	0.0103	0.9846	0.9949	0.0049	0.0002	RBT	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00
Bear_21_066	0.0414	0.9509	0.9923	0.0075	0.0003	NA	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	0.52	0.51	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	0.50
Bear_21_067	0.0472	0.9462	0.9934	0.0065	0.0001	RBT	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00
Bear_21_068	0.0706	0.9171	0.9877	0.0119	0.0003	RBT	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00
Bear_21_069	0.0000	0.9898	0.9898	0.0099	0.0003	RBT	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	0.50
Bear_21_070	0.0195	0.9736	0.9932	0.0067	0.0001	NA	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00
Bear_21_071	0.0301	0.9564	0.9864	0.0134	0.0001	NA	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00
Bear_21_072	0.0391	0.9597	0.9988	0.0010	0.0002	RBT	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00
Bear_21_073	0.0796	0.9124	0.9920	0.0078	0.0002	NA	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00
Bear_21_074	0.0102	0.9870	0.9972	0.0027	0.0001	NA	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	1.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00	0.00	0.00	1.00
