Sample_ID	CRT_admix	IRT_admix	RBT_admix	WCT_admix	YCT_admix
Pennask_17_36	0.111017	0.888961	0.999978	0.00001	0.000012
Pennask_17_37	0.103007	0.896971	0.999978	0.00001	0.000012
Pennask_17_38	0.10981	0.890169	0.999979	0.00001	0.000012
Pennask_17_39	0.102428	0.89755	0.999978	0.00001	0.000012
Pennask_17_40	0.111126	0.888852	0.999978	0.00001	0.000012
Pennask_17_41	0.102157	0.897821	0.999978	0.00001	0.000012
Pennask_17_42	0.128492	0.871486	0.999978	0.00001	0.000011
Pennask_17_43	0.1132	0.886779	0.999979	0.00001	0.000011
Pennask_17_44_1	0.105333	0.894645	0.999978	0.00001	0.000011
Pennask_17_44	0.104957	0.895022	0.999979	0.00001	0.000011
Pennask_17_45	0.107453	0.892526	0.999979	0.00001	0.000012
Pennask_17_46	0.106931	0.893047	0.999978	0.00001	0.000012
Pennask_17_47	0.135286	0.864692	0.999978	0.00001	0.000012
Pennask_17_48	0.11187	0.888108	0.999978	0.00001	0.000012
Pennask_17_49	0.108471	0.891507	0.999978	0.00001	0.000012
Pennask_17_50	0.112025	0.887953	0.999978	0.00001	0.000011
Pennask_17_51	0.102898	0.89708	0.999978	0.00001	0.000013
Pennask_17_52	0.113029	0.886949	0.999978	0.00001	0.000012
Pennask_17_53	0.110764	0.889215	0.999979	0.00001	0.000011
Pennask_17_54	0.109929	0.890049	0.999978	0.00001	0.000012
Pennask_17_55	0.10394	0.896038	0.999978	0.00001	0.000013
Pennask_17_56	0.110258	0.889721	0.999979	0.00001	0.000011
Pennask_17_57	0.09776	0.902219	0.999979	0.00001	0.000011
Pennask_17_58	0.111287	0.888692	0.999979	0.00001	0.000011
Pennask_17_59	0.106363	0.893615	0.999978	0.00001	0.000012
Pennask_17_60	0.00001	0.99997	0.99998	0.00001	0.00001
Pennask_17_61	0.111229	0.888751	0.99998	0.00001	0.00001
Pennask_17_62	0.117629	0.88235	0.999979	0.00001	0.000011
Pennask_17_63	0.111577	0.888402	0.999979	0.00001	0.000011
Pennask_17_64	0.111429	0.888549	0.999978	0.00001	0.000012
Pennask_17_65	0.109335	0.890643	0.999978	0.00001	0.000012
PIN1496	0.225902	0.774075	0.999977	0.00001	0.000012
Piney_16_06	0.00001	0.00001	0.00002	0.00001	0.99997
Poorman_24_01	0.009143	0.990837	0.99998	0.00001	0.00001
Poorman_24_02	0.000011	0.991549	0.99156	0.00843	0.00001
Poorman_24_03	0.004239	0.991367	0.995606	0.004383	0.00001
Poorman_24_04	0.000011	0.995481	0.995492	0.004498	0.00001
Poorman_24_05	0.009207	0.982043	0.99125	0.00874	0.00001
Poorman_24_06	0.006972	0.985707	0.992679	0.007311	0.00001
Poorman_24_07	0.000011	0.98928	0.989291	0.010699	0.00001
Poorman_24_08	0.002689	0.986864	0.989553	0.010437	0.00001
Poorman_24_09	0.000879	0.988595	0.989474	0.010516	0.00001
Poorman_24_10	0.000012	0.994747	0.994759	0.005231	0.00001
Poorman_24_11	0.003886	0.991751	0.995637	0.004353	0.00001
Poorman_24_12	0.016206	0.98211	0.998316	0.001674	0.00001
Poorman_24_13	0.011458	0.98496	0.996418	0.003571	0.00001
Poorman_24_14	0.016678	0.981471	0.998149	0.001841	0.00001
Poorman_24_15	0.004062	0.98168	0.985742	0.014248	0.00001
Poorman_24_16	0.000932	0.993089	0.994021	0.005969	0.00001
Poorman_24_17	0.015014	0.983507	0.998521	0.001469	0.00001
Poorman_24_18	0.000011	0.992315	0.992326	0.007664	0.00001
Poorman_24_19	0.000011	0.99052	0.990531	0.00946	0.00001
Poorman_24_20	0.022867	0.977113	0.99998	0.00001	0.00001
Poorman_24_21	0.000011	0.99243	0.992441	0.007549	0.00001
Poorman_24_22	0.012337	0.97663	0.988967	0.011024	0.00001
Poorman_24_23	0.000441	0.99296	0.993401	0.006589	0.00001
Poorman_24_24	0.001983	0.980045	0.982028	0.017963	0.00001
Poorman_24_25	0.008883	0.988424	0.997307	0.002683	0.00001
Poorman_24_26	0.031193	0.966306	0.997499	0.002491	0.00001
Porc_17_01	0.093028	0.044211	0.137239	0.862751	0.00001
Porc_17_02	0.000011	0.013317	0.013328	0.986662	0.00001
Porc_17_03	0.000011	0.004223	0.004234	0.995756	0.00001
Porc_17_04	0.080826	0.035442	0.116268	0.883722	0.00001
Porc_17_05	0.000011	0.014459	0.01447	0.98552	0.00001
Porc_17_06	0.000011	0.011471	0.011482	0.988508	0.00001
Porc_17_07	0.000011	0.006584	0.006595	0.993395	0.00001
Porc_17_08	0.116867	0.038239	0.155106	0.844884	0.00001
Porc_17_09	0.000011	0.002597	0.002608	0.997381	0.00001
Porc_17_10	0.000011	0.001959	0.00197	0.99802	0.00001
Porc_17_11	0.000011	0.002771	0.002782	0.997208	0.00001
Porc_17_12	0.098596	0.045221	0.143817	0.856173	0.00001
Porc_17_13	0.000011	0.003655	0.003666	0.996324	0.00001
Porc_17_14	0.029	0.079147	0.108147	0.891843	0.00001
Porc_17_15	0.027866	0.107576	0.135442	0.864549	0.00001
Porc_17_16	0.000011	0.013763	0.013774	0.986216	0.00001
Porc_17_17	0.000011	0.012163	0.012174	0.987816	0.00001
Porc_17_18	0.000011	0.013574	0.013585	0.986405	0.00001
Porc_17_19	0.000011	0.00001	0.000021	0.999969	0.00001
Porc_17_20	0.000011	0.019651	0.019662	0.980328	0.00001
Porc_17_21	0.000011	0.014664	0.014675	0.985315	0.00001
Porc_17_22	0.000011	0.01363	0.013641	0.98635	0.00001
Porc_17_23	0.000012	0.009037	0.009049	0.990941	0.00001
Porc_17_24	0.000011	0.003726	0.003737	0.996253	0.00001
Porc_17_25	0.000011	0.020409	0.02042	0.97957	0.00001
Porc_17_26	0.000011	0.02966	0.029671	0.970319	0.00001
Porc_17_27	0.000012	0.011745	0.011757	0.988233	0.00001
Porc_17_28	0.000012	0.007069	0.007081	0.992909	0.00001
Porc_17_29	0.00001	0.016961	0.016971	0.983018	0.00001
Porc_17_30	0.00001	0.021514	0.021524	0.978466	0.00001
Porcupine_23_121	0.041802	0.00001	0.041812	0.958178	0.00001
Porcupine_23_122	0.002689	0.00001	0.002699	0.99729	0.000012
Porcupine_23_123	0.007361	0.00001	0.007371	0.992618	0.000012
Porcupine_23_124	0.000011	0.00001	0.000021	0.999968	0.00001
Porcupine_23_125	0.005215	0.00001	0.005225	0.994765	0.00001
Porcupine_23_126	0.014308	0.00001	0.014318	0.985672	0.00001
Porcupine_23_127	0.00001	0.00001	0.00002	0.999968	0.000011
Porcupine_23_128	0.000012	0.00001	0.000022	0.999967	0.000011
Porcupine_23_129	0.000012	0.00001	0.000022	0.999966	0.000012
Porcupine_23_130	0.000011	0.00001	0.000021	0.999968	0.000011
Porcupine_23_131	0.000011	0.00001	0.000021	0.999968	0.000011
Porcupine_23_132	0.00001	0.00001	0.00002	0.999969	0.000011
Porcupine_23_133	0.00001	0.00001	0.00002	0.99997	0.00001
Porcupine_23_134	0.007377	0.00001	0.007387	0.992602	0.000012
Porcupine_23_135	0.00001	0.00001	0.00002	0.999968	0.000012
Porcupine_23_136	0.000012	0.00001	0.000022	0.999967	0.000011
Porcupine_23_137	0.00001	0.00001	0.00002	0.999968	0.000012
Porcupine_23_138	0.000011	0.00001	0.000021	0.999968	0.000011
Porcupine_23_139	0.000011	0.00001	0.000021	0.999969	0.00001
Porcupine_23_140	0.00001	0.00001	0.00002	0.999968	0.000012
Porcupine_23_141	0.003706	0.001513	0.005219	0.994771	0.00001
Porcupine_23_142	0.000863	0.00001	0.000873	0.999115	0.000012
Porcupine_23_143	0.000011	0.00001	0.000021	0.999968	0.000012
Porcupine_23_144	0.0061	0.00001	0.00611	0.993877	0.000012
Porcupine_23_145	0.000011	0.00001	0.000021	0.999969	0.00001
Porcupine_23_146	0.000011	0.00001	0.000021	0.999967	0.000012
Quartz_10_141	0.687796	0.311709	0.999505	0.000485	0.00001
Quartz_10_142	0.700695	0.295595	0.99629	0.0037	0.00001
Quartz_10_144	0.611892	0.384027	0.995919	0.004071	0.00001
Quartz_10_148	0.604316	0.394729	0.999045	0.000944	0.00001
Quartz_10_149	0.639733	0.354107	0.99384	0.00615	0.00001
Quartz_10_153	0.619172	0.335094	0.954266	0.045724	0.00001
Rabelo_23_28	0.582793	0.022954	0.605747	0.392301	0.001952
Rabelo_23_29	0.397725	0.011845	0.40957	0.586845	0.003585
Rabelo_23_30	0.665296	0.022833	0.688129	0.311861	0.00001
RabeUp_23_01	0.837302	0.028534	0.865836	0.134154	0.00001
Ramsey_24_01	0.001665	0.993421	0.995086	0.004904	0.00001
Ramsey_24_02	0.005315	0.99219	0.997505	0.002485	0.00001
Ramsey_24_03	0.000357	0.99758	0.997937	0.002053	0.00001
Ramsey_24_04	0.000011	0.999969	0.99998	0.00001	0.00001
Ramsey_24_05	0.000011	0.997215	0.997226	0.002764	0.00001
Ramsey_24_06	0.000011	0.99184	0.991851	0.008139	0.00001
Ramsey_24_07_1	0.00753	0.99205	0.99958	0.00041	0.00001
Ramsey_24_07	0.006307	0.993673	0.99998	0.00001	0.00001
Ramsey_24_08	0.005975	0.991535	0.99751	0.00248	0.00001
Ramsey_24_09	0.000011	0.990935	0.990946	0.009044	0.00001
Ramsey_24_10	0.000011	0.998454	0.998465	0.001525	0.00001
Ramsey_24_11	0.008585	0.985158	0.993743	0.006247	0.00001
Ramsey_24_12	0.003463	0.996517	0.99998	0.00001	0.00001
Ramsey_24_13	0.00182	0.997739	0.999559	0.00043	0.00001
Ramsey_24_14	0.000011	0.991358	0.991369	0.008621	0.00001
Ramsey_24_15	0.000813	0.998161	0.998974	0.001016	0.00001
Ramsey_24_16	0.003312	0.996668	0.99998	0.00001	0.00001
Ramsey_24_17	0.003884	0.995753	0.999637	0.000353	0.00001
Ramsey_24_18	0.000011	0.995061	0.995072	0.004918	0.00001
Ramsey_24_19	0.000012	0.994862	0.994874	0.005116	0.00001
Ramsey_24_20	0.001595	0.996227	0.997822	0.002167	0.00001
Ramsey_24_21	0.000011	0.997026	0.997037	0.002953	0.00001
Ramsey_24_22	0.000012	0.989336	0.989348	0.010642	0.00001
Ramsey_24_23	0.000011	0.999515	0.999526	0.000464	0.00001
Ramsey_24_24	0.001903	0.996194	0.998097	0.001893	0.00001
Ramsey_24_25	0.003663	0.993815	0.997478	0.002512	0.00001
Ramsey_24_26	0.002215	0.993105	0.99532	0.00467	0.00001
RBT10	0.99997	0.00001	0.99998	0.00001	0.00001
RBT37	0.999969	0.000011	0.99998	0.00001	0.00001
RBT46	0.99997	0.00001	0.99998	0.00001	0.00001
RC_19_017	0.959376	0.036189	0.995565	0.00129	0.003145
RC_19_034	0.951227	0.047152	0.998379	0.00001	0.001611
RC_19_040	0.96254	0.037439	0.999979	0.00001	0.000011
RC_19_051	0.955582	0.044398	0.99998	0.00001	0.00001
RC_19_099	0.958238	0.03707	0.995308	0.004682	0.00001
RCF_19_05	0.963542	0.036438	0.99998	0.00001	0.00001
RCF_19_12	0.960553	0.038553	0.999106	0.000883	0.00001
RCF_19_17	0.969527	0.030451	0.999978	0.00001	0.000012
Rock_18_20	0.487848	0.013251	0.501099	0.497147	0.001754
S17mile_23_151	0.000011	0.001267	0.001278	0.998711	0.00001
S17mile_23_152	0.019604	0.094716	0.11432	0.88567	0.00001
S17mile_23_153	0.000011	0.00001	0.000021	0.999969	0.00001
S17mile_23_154	0.00001	0.00001	0.00002	0.99997	0.00001
S17mile_23_155	0.000011	0.007338	0.007349	0.992641	0.00001
S17mile_23_156	0.000011	0.00001	0.000021	0.999969	0.00001
S17mile_23_157	0.00001	0.00001	0.00002	0.99997	0.00001
S17mile_23_158	0.000011	0.000582	0.000593	0.999397	0.00001
S17mile_23_159	0.000011	0.010637	0.010648	0.989342	0.00001
S17mile_23_160	0.000011	0.00001	0.000021	0.999969	0.00001
S17mile_23_161	0.000011	0.00001	0.000021	0.999969	0.00001
S17mile_23_162	0.000011	0.00001	0.000021	0.999969	0.00001
S17mile_23_163_1	0.000011	0.00001	0.000021	0.999969	0.00001
S17mile_23_163	0.000011	0.00001	0.000021	0.999969	0.00001
S17mile_23_164_1	0.000011	0.00001	0.000021	0.999969	0.00001
S17mile_23_164	0.000011	0.00001	0.000021	0.999969	0.00001
S17mile_23_165_1	0.000011	0.00001	0.000021	0.999969	0.00001
S17mile_23_165	0.000011	0.00001	0.000021	0.999969	0.00001
S17mile_23_166_1	0.000011	0.000878	0.000889	0.999101	0.00001
S17mile_23_166	0.00001	0.00001	0.00002	0.99997	0.00001
S17mile_23_168	0.00001	0.00001	0.00002	0.99997	0.00001
S17mile_23_169	0.000011	0.001345	0.001356	0.998634	0.00001
S17mile_23_170	0.00001	0.007576	0.007586	0.992404	0.00001
S17mile_23_171	0.000011	0.004209	0.00422	0.99577	0.00001
S17mile_23_172	0.00001	0.00001	0.00002	0.99997	0.00001
S17mile_23_173	0.000012	0.009597	0.009609	0.990382	0.00001
S17mile_23_174	0.000011	0.001783	0.001794	0.998196	0.00001
S17mile_23_175	0.00001	0.012044	0.012054	0.987936	0.00001
S17mile_23_176	0.000011	0.00001	0.000021	0.999969	0.00001
S17mile_23_177	0.068893	0.246291	0.315184	0.684806	0.00001
S17mile_23_178	0.00001	0.00001	0.00002	0.99997	0.00001
S17mile_23_179	0.016449	0.093175	0.109624	0.890365	0.00001
S17mile_23_180	0.000012	0.003481	0.003493	0.996497	0.00001
SAC1_04__08_1	0.327085	0.672894	0.999979	0.00001	0.000011
SAC1_04_08	0.33299	0.66699	0.99998	0.00001	0.00001
SAC1_04_10_1	0.119889	0.037324	0.157213	0.842777	0.00001
SAC1_04_10	0.11986	0.037959	0.157819	0.842171	0.00001
SAC1_04_11_1	0.000012	0.00001	0.000022	0.999968	0.00001
SAC1_04_11	0.00001	0.00001	0.00002	0.99997	0.00001
SAC1_04_12_1	0.303772	0.687396	0.991168	0.008822	0.00001
SAC1_04_12	0.307755	0.684012	0.991767	0.008223	0.00001
SAC1_04_13_1	0.36165	0.476698	0.838348	0.161642	0.00001
SAC1_04_13	0.363255	0.464311	0.827566	0.172424	0.00001
SAC1_04_14_1	0.032652	0.053817	0.086469	0.913521	0.00001
SAC1_04_14	0.034788	0.054169	0.088957	0.911033	0.00001
SAC1_04_15_1	0.00001	0.00001	0.00002	0.99997	0.00001
SAC1_04_15	0.000011	0.00001	0.000021	0.999969	0.00001
Sand_15_046	0.000011	0.00001	0.000021	0.999969	0.00001
Sand_15_047	0.000012	0.00001	0.000022	0.999968	0.00001
Sand_15_048	0.00001	0.00001	0.00002	0.99997	0.00001
Sand_15_050	0.00001	0.00001	0.00002	0.99997	0.00001
Sand_15_051	0.367359	0.632621	0.99998	0.00001	0.00001
Sand_15_052	0.000011	0.00001	0.000021	0.999969	0.00001
Sand_15_054	0.00001	0.00001	0.00002	0.999968	0.000012
Sand_15_056	0.356982	0.642998	0.99998	0.00001	0.00001
Sand_15_057	0.00001	0.00001	0.00002	0.99997	0.00001
Sand_15_058	0.28967	0.71031	0.99998	0.00001	0.00001
Sand_15_059	0.323114	0.676866	0.99998	0.00001	0.00001
Sand_15_060	0.00001	0.00001	0.00002	0.99997	0.00001
Sand_15_062	0.000011	0.00001	0.000021	0.999969	0.00001
Sand_15_063	0.069581	0.10239	0.171971	0.828019	0.00001
Sand_15_065	0.290345	0.709635	0.99998	0.00001	0.00001
Sand_15_066	0.363201	0.63461	0.997811	0.001621	0.000569
Sand_15_791	0.42021	0.568429	0.988639	0.011351	0.00001
Sand_15_795	0.000011	0.00001	0.000021	0.999969	0.00001
Sand_15_797	0.256773	0.740565	0.997338	0.002652	0.00001
Sand_15_798	0.000012	0.00001	0.000022	0.999968	0.00001
SB2_23_01_1	0.000011	0.999969	0.99998	0.00001	0.00001
SB2_23_01	0.000011	0.999969	0.99998	0.00001	0.00001
SB2_23_02	0.000011	0.999969	0.99998	0.00001	0.00001
SB2_23_03	0.00001	0.99997	0.99998	0.00001	0.00001
SB2_23_04	0.000011	0.999969	0.99998	0.00001	0.00001
SB2_23_05	0.000011	0.999969	0.99998	0.00001	0.00001
SB2_23_06	0.000011	0.999969	0.99998	0.00001	0.00001
SB2_23_07	0.00001	0.99997	0.99998	0.00001	0.00001
SB2_23_09	0.000011	0.999969	0.99998	0.00001	0.00001
SB2_23_10	0.000011	0.999969	0.99998	0.00001	0.00001
SB2_23_12	0.000011	0.999969	0.99998	0.00001	0.00001
SB2_23_13	0.00001	0.99997	0.99998	0.00001	0.00001
SB3_23_01	0.000011	0.999969	0.99998	0.00001	0.00001
SB3_23_03	0.000011	0.999969	0.99998	0.00001	0.00001
SB3_23_04	0.000011	0.999969	0.99998	0.00001	0.00001
SB3_23_05	0.00001	0.99997	0.99998	0.00001	0.00001
SB3_23_06	0.00001	0.99997	0.99998	0.00001	0.00001
SB3_23_08	0.000011	0.999969	0.99998	0.00001	0.00001
SFHorse_20_36	0.00001	0.00001	0.00002	0.00001	0.99997
SFHorse_20_37	0.00001	0.00001	0.00002	0.00001	0.99997
SFishL_21_01	0.763209	0.236771	0.99998	0.00001	0.00001
SFishL_21_02	0.734826	0.260677	0.995503	0.004487	0.00001
SFishL_21_03	0.757256	0.242724	0.99998	0.00001	0.00001
SFishL_21_04	0.765154	0.234825	0.999979	0.00001	0.00001
SFishL_21_05	0.802928	0.197052	0.99998	0.00001	0.00001
SFishL_21_06	0.788633	0.208237	0.99687	0.00312	0.00001
SFishL_21_07	0.769707	0.230273	0.99998	0.00001	0.00001
SFishL_21_08	0.779152	0.220828	0.99998	0.00001	0.00001
SFishL_21_09	0.787222	0.212758	0.99998	0.00001	0.00001
SFishL_21_10	0.77823	0.22175	0.99998	0.00001	0.00001
SFishL_21_11	0.79559	0.20439	0.99998	0.00001	0.00001
SFishL_21_12	0.774709	0.224669	0.999378	0.000612	0.00001
SFishL_21_13	0.79571	0.200612	0.996322	0.003668	0.00001
SFishL_21_14	0.794632	0.205348	0.99998	0.00001	0.00001
SFishL_21_15	0.802936	0.197044	0.99998	0.00001	0.00001
SFishL_21_16	0.768494	0.229557	0.998051	0.00194	0.00001
SFishL_21_17	0.775462	0.224518	0.99998	0.00001	0.00001
SFishL_21_18	0.756717	0.243263	0.99998	0.00001	0.00001
SFishL_21_19	0.793222	0.206758	0.99998	0.00001	0.00001
SFishL_21_20	0.761757	0.238223	0.99998	0.00001	0.00001
SFishL_21_21	0.715162	0.284818	0.99998	0.00001	0.00001
SFishL_21_22	0.731737	0.268243	0.99998	0.00001	0.00001
SFishL_21_23	0.737862	0.262118	0.99998	0.00001	0.00001
SFishL_21_24	0.788599	0.211381	0.99998	0.00001	0.00001
SFishL_21_25	0.752085	0.247895	0.99998	0.00001	0.00001
SFishL_21_26	0.805408	0.194572	0.99998	0.00001	0.00001
SH_11_1150	0.243778	0.755388	0.999166	0.000824	0.00001
Shaoal_01_212	0.00001	0.00001	0.00002	0.00001	0.99997
ShoalW_03_04	0.00001	0.00001	0.00002	0.00001	0.99997
Silverbow_23_061_1	0.000012	0.002648	0.00266	0.99733	0.00001
Silverbow_23_061	0.000011	0.002652	0.002663	0.997327	0.00001
Silverbow_23_062_1	0.00001	0.00001	0.00002	0.99997	0.00001
Silverbow_23_062	0.00001	0.00001	0.00002	0.99997	0.00001
Silverbow_23_063_1	0.00001	0.00001	0.00002	0.99997	0.00001
Silverbow_23_063	0.000011	0.00001	0.000021	0.999969	0.00001
Silverbow_23_064_1	0.00001	0.00001	0.00002	0.99997	0.00001
Silverbow_23_064	0.00001	0.00001	0.00002	0.99997	0.00001
Silverbow_23_065	0.00001	0.00001	0.00002	0.99997	0.00001
Silverbow_23_066	0.00001	0.00001	0.00002	0.99997	0.00001
Silverbow_23_067	0.000011	0.00001	0.000021	0.999969	0.00001
Silverbow_23_068	0.006495	0.00001	0.006505	0.993485	0.00001
Silverbow_23_069	0.000011	0.00001	0.000021	0.999969	0.00001
Silverbow_23_070	0.000011	0.00032	0.000331	0.999659	0.00001
Silverbow_23_071	0.000011	0.00001	0.000021	0.999969	0.00001
Silverbow_23_072	0.00001	0.00001	0.00002	0.99997	0.00001
Silverbow_23_073	0.00001	0.00001	0.00002	0.99997	0.00001
Silverbow_23_074	0.00001	0.00001	0.00002	0.99997	0.00001
Silverbow_23_075	0.00001	0.00001	0.00002	0.99997	0.00001
Silverbow_23_076	0.00001	0.00001	0.00002	0.99997	0.00001
Silverbow_23_078	0.00001	0.00001	0.00002	0.99997	0.00001
Silverbow_23_079	0.000011	0.00001	0.000021	0.999968	0.000011
Silverbow_23_080	0.005681	0.00001	0.005691	0.994298	0.00001
Silverbow_23_081	0.00001	0.00001	0.00002	0.99997	0.00001
Silverbow_23_082	0.00001	0.00001	0.00002	0.99997	0.00001
Silverbow_23_083	0.00001	0.00001	0.00002	0.99997	0.00001
Silverbow_23_084	0.00656	0.00001	0.00657	0.99342	0.00001
Silverbow_23_085	0.000011	0.005164	0.005175	0.994815	0.00001
Silverbow_23_086	0.000011	0.00001	0.000021	0.999969	0.00001
Silverbow_23_087	0.00001	0.00001	0.00002	0.99997	0.00001
Silverbow_23_088	0.004504	0.00001	0.004514	0.995476	0.000011
Silverbow_23_089	0.00001	0.00001	0.00002	0.99997	0.00001
Silverbow_23_090	0.000546	0.000913	0.001459	0.998531	0.00001
sixmile_23_12	0.00001	0.00001	0.00002	0.00001	0.99997
sixmile_23_16	0.00001	0.00001	0.00002	0.00001	0.99997
SK48_15_01_1	0.000011	0.999969	0.99998	0.00001	0.00001
SK48_15_01	0.000011	0.999969	0.99998	0.00001	0.00001
SK48_15_02	0.000011	0.999969	0.99998	0.00001	0.00001
SK48_15_03	0.000011	0.999969	0.99998	0.00001	0.00001
SK49_15_01	0.000011	0.999969	0.99998	0.00001	0.00001
SK49_15_02	0.000011	0.999969	0.99998	0.00001	0.00001
SK49_15_03	0.000011	0.999969	0.99998	0.00001	0.00001
SK49_15_04	0.000011	0.999969	0.99998	0.00001	0.00001
SK49_15_05	0.000011	0.999969	0.99998	0.00001	0.00001
SL1_24_02	0.190294	0.809685	0.999979	0.00001	0.000011
SL1_24_05	0.206073	0.793906	0.999979	0.00001	0.000011
SL2_24_01	0.178704	0.821275	0.999979	0.00001	0.000011
SL2_24_03	0.221352	0.778627	0.999979	0.00001	0.000011
SL3_24_01	0.207856	0.792122	0.999978	0.00001	0.000011
SL3_24_02	0.18899	0.810989	0.999979	0.00001	0.000011
SL4_24_01	0.20769	0.792289	0.999979	0.00001	0.000011
SL5_24_01	0.18111	0.818869	0.999979	0.00001	0.000011
SL5_24_04	0.174808	0.825171	0.999979	0.00001	0.000011
SL5_24_08	0.161812	0.838167	0.999979	0.00001	0.000012
SL5_24_09	0.197783	0.802196	0.999979	0.00001	0.000011
SL5_24_14	0.212292	0.787686	0.999978	0.00001	0.000012
SL5_24_22	0.217922	0.782057	0.999979	0.00001	0.000011
SL5_24_23	0.192334	0.807646	0.99998	0.00001	0.000011
SL5_24_25	0.213448	0.786531	0.999979	0.00001	0.000011
SL5_24_29	0.211452	0.788526	0.999978	0.00001	0.000011
SL5_24_30	0.211546	0.788433	0.999979	0.00001	0.000011
SL6_24_01	0.00001	0.00001	0.00002	0.999969	0.000011
SL7_24_02	0.224109	0.775869	0.999978	0.00001	0.000012
SLFH_24_01	0.793802	0.206177	0.999979	0.00001	0.000011
SLFH_24_02	0.785914	0.214065	0.999979	0.00001	0.000011
SLFH_24_05	0.805194	0.194784	0.999978	0.00001	0.000011
SLFH_24_06	0.836681	0.163298	0.999979	0.00001	0.000011
SLFH_24_07	0.808347	0.191632	0.999979	0.00001	0.000011
SLFH_24_08	0.816769	0.183209	0.999978	0.00001	0.000011
SLFH_24_09	0.84921	0.150768	0.999978	0.00001	0.000011
SLFH_24_10	0.777473	0.222506	0.999979	0.00001	0.000011
SLFH_24_11	0.830105	0.169874	0.999979	0.00001	0.000011
SLFH_24_12	0.880183	0.119796	0.999979	0.00001	0.000011
SLFH_24_13	0.817028	0.182951	0.999979	0.00001	0.000011
SLFH_24_14	0.774452	0.225526	0.999978	0.00001	0.000012
SLFH_24_15	0.771288	0.228691	0.999979	0.00001	0.000011
SLFH_24_16	0.809454	0.190525	0.999979	0.00001	0.000011
SLFH_24_17	0.823078	0.176901	0.999979	0.00001	0.000011
SLFH_24_18	0.796557	0.203422	0.999979	0.00001	0.000011
SLFH_24_19	0.766243	0.233737	0.99998	0.00001	0.000011
SLFH_24_20	0.813967	0.186011	0.999978	0.00001	0.000012
SLFH_24_21	0.846355	0.153624	0.999979	0.00001	0.000011
SLFH_24_22	0.840928	0.15905	0.999978	0.00001	0.000012
SLFH_24_23	0.856288	0.14369	0.999978	0.00001	0.000012
SLFH_24_24	0.825824	0.174154	0.999978	0.00001	0.000012
SLFH_24_25	0.835302	0.164676	0.999978	0.00001	0.000011
SLFH_24_26	0.789621	0.210358	0.999979	0.00001	0.000011
SLFH_24_27	0.783354	0.216625	0.999979	0.00001	0.000011
SLFH_24_28	0.792524	0.207455	0.999979	0.00001	0.000012
SLFH_24_29	0.8012	0.198779	0.999979	0.00001	0.000011
SLFH_24_30	0.872225	0.127754	0.999979	0.00001	0.000011
SLFH_24_31	0.805747	0.194231	0.999978	0.00001	0.000011
SLFH_24_32	0.808588	0.191391	0.999979	0.00001	0.000011
SLFH_24_33	0.747192	0.252786	0.999978	0.00001	0.000011
SLFH_24_34	0.786088	0.213891	0.999979	0.00001	0.000011
SLFH_24_35	0.791291	0.208688	0.999979	0.00001	0.000011
SLFH_24_36	0.809912	0.190067	0.999979	0.00001	0.000012
SLFH_24_37	0.783291	0.216689	0.99998	0.00001	0.00001
SLFH_24_38	0.818257	0.181721	0.999978	0.00001	0.000011
SLFH_24_39	0.783885	0.216094	0.999979	0.00001	0.000011
SLFH_24_40	0.8012	0.19878	0.99998	0.00001	0.00001
SLFH_24_41	0.802946	0.197033	0.999979	0.00001	0.000011
SLFH_24_42	0.777389	0.22259	0.999979	0.00001	0.000011
SLFH_24_43	0.799898	0.20008	0.999978	0.00001	0.000012
SLFH_24_44	0.789473	0.210506	0.999979	0.00001	0.00001
SLFH_24_45	0.781674	0.218305	0.999979	0.00001	0.000011
SLFH_24_46	0.844079	0.1559	0.999979	0.00001	0.000011
SLFH_24_47	0.767289	0.232689	0.999978	0.00001	0.000012
SLFH_24_48	0.818133	0.181846	0.999979	0.00001	0.000011
SLFH_24_49	0.826935	0.173044	0.999979	0.00001	0.000011
SLFH_24_50	0.799591	0.200389	0.99998	0.00001	0.00001
Slough_17_18	0.00001	0.00001	0.00002	0.00001	0.99997
Slough_17_19	0.000011	0.00001	0.000021	0.00001	0.999969
SML_20_154	0.000011	0.033909	0.03392	0.96607	0.00001
SML_20_155	0.000011	0.00001	0.000021	0.999968	0.000011
SML_20_156	0.000011	0.00001	0.000021	0.999969	0.00001
SML_20_157	0.020733	0.481981	0.502714	0.497276	0.00001
SML_20_158	0.07765	0.01942	0.09707	0.90292	0.00001
SML_20_159	0.132884	0.129339	0.262223	0.737767	0.00001
SML_20_160	0.000011	0.048861	0.048872	0.951118	0.00001
SML_20_170_1	0.053222	0.6944	0.747622	0.252368	0.00001
SML_20_170	0.049743	0.722493	0.772236	0.227754	0.00001
SML_20_181	0.004051	0.001315	0.005366	0.994625	0.00001
SML_20_182	0.002578	0.00001	0.002588	0.997402	0.00001
SML_20_183	0.028782	0.199398	0.22818	0.77181	0.00001
SML_20_186	0.01116	0.28312	0.29428	0.70571	0.00001
SML_20_189	0.002922	0.002754	0.005676	0.994315	0.00001
SML_20_190	0.00001	0.00001	0.00002	0.999968	0.000012
SML_20_191	0.061411	0.284411	0.345822	0.654168	0.00001
SML_20_192	0.000011	0.00001	0.000021	0.999968	0.000011
SML_20_193	0.004239	0.004906	0.009145	0.990845	0.00001
