Sample_ID	Heterozygosity	Raw_Ancestry
AuburnFH_14_46	0.00014461315979754158	0.9999276934201012
B10_21_17	0.0	0.0
Baree_17_121	0.05288816664204461	0.02688728024819028
Baree_17_122	0.07678217066096779	0.03976492138604793
Baree_17_123	0.015393468565674005	0.007696734282837002
Baree_17_124	0.08015826494724501	0.0419841735052755
Baree_17_125	0.06383902721482339	0.032788071800810656
Baree_17_126	0.0014788524105294291	0.0007394262052647146
Baree_17_128	0.027412110887409014	0.013706055443704507
Baree_17_129	0.0031267765776009098	0.0017055144968732233
Baree_17_130	0.0476529160739687	0.02411095305832148
Baree_17_131	0.032985863201485076	0.01734970726831358
Baree_17_132	0.051826187382705356	0.0263461816081998
Baree_17_133	0.0246234067207416	0.012456546929316338
Baree_17_134	0.02080624187256177	0.010403120936280884
Baree_17_135	0.0010056989607777405	0.0005028494803888703
Baree_17_136	0.01605670475914943	0.008317662375235065
Baree_17_137	0.015036496350364964	0.007518248175182482
Baree_17_138	0.03539950874151134	0.017988729952319028
Baree_17_139	0.0506604732181739	0.027072143997677458
Baree_17_140	0.0	0.0
Baree_17_141	0.05364677516576251	0.026823387582881254
Baree_17_142	0.008576075706047612	0.004583764601508207
Baree_17_143	0.010983685995800355	0.005491842997900178
Baree_17_144	0.03260553129548763	0.016448326055312955
Baree_17_145	0.002421307506053269	0.0012106537530266344
Baree_17_146	0.0002972209838014564	0.0001486104919007282
Baree_17_147	0.0766338406445837	0.04297224709042077
Baree_17_149	0.00245416486213368	0.00122708243106684
Baree_17_150	0.021780721118469463	0.011037527593818985
BC1_23_01	0.0	0.0
BC2_23_01	0.0	0.0
BC2_23_02	0.0	0.0
BC2_23_04	0.0	0.0
BC3_23_01	0.0	0.0
BC3_23_02	0.0	0.0
BCC1_23_01	0.0	0.0
BCC1_23_03	0.0	0.0
Bear_17_184	0.0	0.0
Bear_17_200	0.0	0.0
Bear_17_201	0.0	0.0
Bear_17_202	0.0	0.0
Bear_17_203	0.0	0.0
Bear_17_205	0.0	0.0
Bear_17_208	0.0	0.0
Bear_17_209	0.0	0.0
Bear_17_210	0.0	0.0
Bear_21_001	0.0	0.0
Bear_21_002	0.0	0.0
Bear_21_003	0.0	0.0
Bear_21_004	0.0	0.0
Bear_21_005	0.00014088475626937165	7.044237813468582e-05
Bear_21_006	0.0	0.0
Bear_21_007	0.00014025245441795232	7.012622720897616e-05
Bear_21_008	0.0	0.0
Bear_21_009	0.0	0.0
Bear_21_010	0.0	0.0
Bear_21_011	0.0	0.0
Bear_21_013	0.00014076576576576576	7.038288288288288e-05
Bear_21_014	0.0	0.0
Bear_21_015	0.0001422475106685633	7.112375533428166e-05
Bear_21_016	0.0001408252358822701	7.041261794113505e-05
Bear_21_017	0.0	0.0
Bear_21_018	0.0	0.0
Bear_21_019	0.0	0.0
Bear_21_021	0.00014124293785310735	7.062146892655367e-05
Bear_21_022	0.0	0.0
Bear_21_023	0.0	0.0
Bear_21_024	0.0	0.0
Bear_21_026	0.00014281633818908883	7.140816909454442e-05
Bear_21_027	0.0002810172825628776	0.0001405086412814388
Bear_21_028	0.0002813335208890139	0.00014066676044450696
Bear_21_029	0.00014291839359725596	7.145919679862798e-05
Bear_21_030	0.0	0.0
Bear_21_031	0.00014098406880022558	7.049203440011279e-05
Bear_21_032	0.0004219409282700422	0.0002109704641350211
Bear_21_033	0.0	0.0
Bear_21_034	0.0	0.0
Bear_21_035	0.00014130281192595732	7.065140596297866e-05
